cued,subj,EVR,Trl,Rep,hiPchoice,hiprob,lomag,loprob,himag,won,RT
0,168,-0.9091,85,9,0,0.6,1,0.4,4,0,1046.66
0,168,-0.7273,81,9,0,0.7,1,0.3,5,1,1674.29
0,168,-0.5,68,9,0,0.6,2,0.4,5,1,1614.09
0,168,-0.25,73,9,0,0.7,1,0.3,3,1,2724.74
0,168,-0.1053,89,9,0,0.6,3,0.4,5,0,5353.39
0,168,0.1818,94,9,1,0.6,4,0.4,5,0,1872.03
0,168,0.4348,60,9,1,0.7,2,0.3,3,1,2022.18
0,168,0.5455,93,9,1,0.7,3,0.3,4,1,1452.94
0,168,0.6667,69,9,1,0.8,1,0.2,2,1,1554.87
0,168,0.9091,97,9,1,0.8,2,0.2,3,1,1000.23
0,168,-0.9091,86,10,0,0.6,1,0.4,4,0,875.21
0,168,-0.7273,96,10,0,0.7,1,0.3,5,0,1468.88
0,168,-0.5,83,10,0,0.6,2,0.4,5,0,1607.43
0,168,-0.25,90,10,0,0.7,1,0.3,3,0,1258.34
0,168,-0.1053,92,10,1,0.6,3,0.4,5,1,3854.89
0,168,0.1818,100,10,1,0.6,4,0.4,5,0,2535.34
0,168,0.4348,91,10,1,0.7,2,0.3,3,1,1350.08
0,168,0.5455,99,10,1,0.7,3,0.3,4,1,1492.85
0,168,0.6667,95,10,1,0.8,1,0.2,2,1,1724.27
0,168,0.9091,98,10,1,0.8,2,0.2,3,1,1014.83
0,172,-0.9091,19,1,0,0.6,1,0.4,4,1,1707.19
0,172,-0.7273,1,1,1,0.7,1,0.3,5,1,2358.32
0,172,-0.5,5,1,1,0.6,2,0.4,5,1,1942.85
0,172,-0.25,12,1,1,0.7,1,0.3,3,1,1514.42
0,172,-0.1053,11,1,1,0.6,3,0.4,5,1,2438.47
0,172,0.1818,25,1,1,0.6,4,0.4,5,1,3104.87
0,172,0.4348,10,1,1,0.7,2,0.3,3,1,1949.26
0,172,0.5455,2,1,1,0.7,3,0.3,4,1,1565.21
0,172,0.6667,8,1,1,0.8,1,0.2,2,0,1633.02
0,172,0.9091,7,1,1,0.8,2,0.2,3,1,1537.9
0,172,-0.9091,23,2,0,0.6,1,0.4,4,1,1138.38
0,172,-0.7273,3,2,1,0.7,1,0.3,5,0,996.14
0,172,-0.5,6,2,1,0.6,2,0.4,5,1,4303.32
0,172,-0.25,15,2,1,0.7,1,0.3,3,1,1355.45
0,172,-0.1053,18,2,1,0.6,3,0.4,5,0,4237.99
0,172,0.1818,28,2,1,0.6,4,0.4,5,0,1142.38
0,172,0.4348,20,2,1,0.7,2,0.3,3,1,1164.18
0,172,0.5455,14,2,1,0.7,3,0.3,4,1,2171.67
0,172,0.6667,21,2,1,0.8,1,0.2,2,1,1345.7
0,172,0.9091,39,2,1,0.8,2,0.2,3,1,1334.86
0,172,-0.9091,43,3,0,0.6,1,0.4,4,0,973.64
0,172,-0.7273,4,3,1,0.7,1,0.3,5,1,1307.07
0,172,-0.5,17,3,0,0.6,2,0.4,5,1,1325.66
0,172,-0.25,41,3,1,0.7,1,0.3,3,1,1259.72
0,172,-0.1053,24,3,0,0.6,3,0.4,5,0,2627.19
0,172,0.1818,48,3,1,0.6,4,0.4,5,0,1906.71
0,172,0.4348,22,3,1,0.7,2,0.3,3,1,1512.98
0,172,0.5455,26,3,1,0.7,3,0.3,4,1,1707.75
0,172,0.6667,33,3,1,0.8,1,0.2,2,1,888.13
0,172,0.9091,51,3,1,0.8,2,0.2,3,1,1209.44
0,172,-0.9091,50,4,0,0.6,1,0.4,4,0,1336.39
0,172,-0.7273,9,4,0,0.7,1,0.3,5,0,3222.73
0,172,-0.5,32,4,0,0.6,2,0.4,5,0,1299.39
0,172,-0.25,42,4,1,0.7,1,0.3,3,1,1191.41
0,172,-0.1053,54,4,0,0.6,3,0.4,5,1,1717.18
0,172,0.1818,49,4,1,0.6,4,0.4,5,0,1850.32
0,172,0.4348,30,4,1,0.7,2,0.3,3,0,933.09
0,172,0.5455,27,4,1,0.7,3,0.3,4,1,1142.79
0,172,0.6667,34,4,1,0.8,1,0.2,2,1,858.31
0,172,0.9091,56,4,1,0.8,2,0.2,3,1,839.16
0,172,-0.9091,57,5,0,0.6,1,0.4,4,1,1267.68
0,172,-0.7273,13,5,0,0.7,1,0.3,5,1,1556.27
0,172,-0.5,35,5,0,0.6,2,0.4,5,1,1558.31
0,172,-0.25,44,5,1,0.7,1,0.3,3,1,1286.95
0,172,-0.1053,70,5,1,0.6,3,0.4,5,1,2120.83
0,172,0.1818,63,5,1,0.6,4,0.4,5,1,1625.93
0,172,0.4348,36,5,1,0.7,2,0.3,3,1,1076.63
0,172,0.5455,40,5,1,0.7,3,0.3,4,1,1576.74
0,172,0.6667,66,5,1,0.8,1,0.2,2,1,992.31
0,172,0.9091,58,5,1,0.8,2,0.2,3,1,1320.53
0,172,-0.9091,65,6,0,0.6,1,0.4,4,0,1551.89
0,172,-0.7273,16,6,0,0.7,1,0.3,5,0,1314.39
0,172,-0.5,38,6,0,0.6,2,0.4,5,0,1684.28
0,172,-0.25,52,6,1,0.7,1,0.3,3,0,926.51
0,172,-0.1053,73,6,1,0.6,3,0.4,5,0,1139.88
0,172,0.1818,75,6,1,0.6,4,0.4,5,0,1202.39
0,172,0.4348,37,6,1,0.7,2,0.3,3,1,1432.28
0,172,0.5455,46,6,1,0.7,3,0.3,4,1,1180.04
0,172,0.6667,68,6,1,0.8,1,0.2,2,0,861.27
0,172,0.9091,59,6,1,0.8,2,0.2,3,0,1456.99
0,172,-0.9091,72,7,0,0.6,1,0.4,4,0,921.22
0,172,-0.7273,29,7,0,0.7,1,0.3,5,0,1431.49
0,172,-0.5,47,7,0,0.6,2,0.4,5,0,1769.49
0,172,-0.25,64,7,1,0.7,1,0.3,3,1,1310.12
0,172,-0.1053,81,7,1,0.6,3,0.4,5,0,1553.69
0,172,0.1818,77,7,1,0.6,4,0.4,5,1,923.06
0,172,0.4348,45,7,1,0.7,2,0.3,3,0,1521.63
0,172,0.5455,60,7,1,0.7,3,0.3,4,1,998.04
0,172,0.6667,69,7,1,0.8,1,0.2,2,1,752.34
0,172,0.9091,62,7,1,0.8,2,0.2,3,1,720.03
0,172,-0.9091,86,8,1,0.6,1,0.4,4,1,633.09
0,172,-0.7273,31,8,1,0.7,1,0.3,5,1,790.5
0,172,-0.5,53,8,0,0.6,2,0.4,5,0,1856.91
0,172,-0.25,67,8,1,0.7,1,0.3,3,1,982.06
0,172,-0.1053,84,8,1,0.6,3,0.4,5,1,1127.51
0,172,0.1818,78,8,1,0.6,4,0.4,5,1,1118.44
0,172,0.4348,55,8,1,0.7,2,0.3,3,1,1318.53
0,172,0.5455,85,8,1,0.7,3,0.3,4,1,928.25
0,172,0.6667,71,8,1,0.8,1,0.2,2,1,969.63
0,172,0.9091,74,8,1,0.8,2,0.2,3,1,796.58
0,172,-0.9091,96,9,0,0.6,1,0.4,4,0,825.79
0,172,-0.7273,88,9,1,0.7,1,0.3,5,0,953.58
0,172,-0.5,79,9,0,0.6,2,0.4,5,1,1711.87
0,172,-0.25,76,9,1,0.7,1,0.3,3,1,865.49
0,172,-0.1053,93,9,0,0.6,3,0.4,5,0,1471.43
0,172,0.1818,80,9,1,0.6,4,0.4,5,1,1264.52
0,172,0.4348,61,9,1,0.7,2,0.3,3,1,4668.31
0,172,0.5455,87,9,1,0.7,3,0.3,4,1,886.41
0,172,0.6667,82,9,1,0.8,1,0.2,2,1,1137.03
0,172,0.9091,83,9,1,0.8,2,0.2,3,0,1209.61
0,172,-0.9091,97,10,1,0.6,1,0.4,4,0,864.01
0,172,-0.7273,99,10,1,0.7,1,0.3,5,1,613.44
0,172,-0.5,92,10,0,0.6,2,0.4,5,0,1258.6
0,172,-0.25,89,10,1,0.7,1,0.3,3,1,1002.22
0,172,-0.1053,100,10,1,0.6,3,0.4,5,0,1113.78
0,172,0.1818,94,10,0,0.6,4,0.4,5,0,778.02
0,172,0.4348,98,10,1,0.7,2,0.3,3,1,916.13
0,172,0.5455,95,10,1,0.7,3,0.3,4,1,1136.97
0,172,0.6667,90,10,1,0.8,1,0.2,2,0,1297.18
0,172,0.9091,91,10,1,0.8,2,0.2,3,1,746.88
0,173,-0.9091,2,1,0,0.6,1,0.4,4,0,4181.11
0,173,-0.7273,5,1,1,0.7,1,0.3,5,0,1657.24
0,173,-0.5,8,1,1,0.6,2,0.4,5,0,2365.52
0,173,-0.25,6,1,1,0.7,1,0.3,3,0,933.6
0,173,-0.1053,16,1,0,0.6,3,0.4,5,0,1729.77
0,173,0.1818,1,1,1,0.6,4,0.4,5,0,5515.87
0,173,0.4348,7,1,1,0.7,2,0.3,3,0,2399.61
0,173,0.5455,4,1,1,0.7,3,0.3,4,1,1396.8
0,173,0.6667,26,1,1,0.8,1,0.2,2,1,1313.73
0,173,0.9091,37,1,0,0.8,2,0.2,3,0,1316.81
0,173,-0.9091,3,2,1,0.6,1,0.4,4,1,1773.88
0,173,-0.7273,18,2,0,0.7,1,0.3,5,0,1359.24
0,173,-0.5,12,2,0,0.6,2,0.4,5,0,2116.33
0,173,-0.25,25,2,0,0.7,1,0.3,3,0,1261.83
0,173,-0.1053,17,2,1,0.6,3,0.4,5,0,1450.77
0,173,0.1818,13,2,0,0.6,4,0.4,5,1,1549.26
0,173,0.4348,9,2,0,0.7,2,0.3,3,1,1797.15
0,173,0.5455,10,2,0,0.7,3,0.3,4,1,1762.75
0,173,0.6667,28,2,1,0.8,1,0.2,2,1,1596.63
0,173,0.9091,39,2,0,0.8,2,0.2,3,0,1954.98
0,173,-0.9091,22,3,0,0.6,1,0.4,4,0,2257.75
0,173,-0.7273,21,3,1,0.7,1,0.3,5,1,1978.9
0,173,-0.5,14,3,0,0.6,2,0.4,5,1,1525.79
0,173,-0.25,31,3,0,0.7,1,0.3,3,0,1419.54
0,173,-0.1053,38,3,0,0.6,3,0.4,5,1,1056.17
0,173,0.1818,19,3,0,0.6,4,0.4,5,0,1679.9
0,173,0.4348,33,3,1,0.7,2,0.3,3,1,1622.74
0,173,0.5455,11,3,1,0.7,3,0.3,4,1,2939.07
0,173,0.6667,34,3,1,0.8,1,0.2,2,1,1388.66
0,173,0.9091,41,3,1,0.8,2,0.2,3,0,1604.55
0,173,-0.9091,23,4,0,0.6,1,0.4,4,1,1399.59
0,173,-0.7273,27,4,0,0.7,1,0.3,5,0,1162.85
0,173,-0.5,20,4,1,0.6,2,0.4,5,1,1492.88
0,173,-0.25,35,4,1,0.7,1,0.3,3,0,1132.52
0,173,-0.1053,40,4,0,0.6,3,0.4,5,1,812.32
0,173,0.1818,29,4,1,0.6,4,0.4,5,1,1641.29
0,173,0.4348,50,4,1,0.7,2,0.3,3,1,1152.46
0,173,0.5455,15,4,0,0.7,3,0.3,4,0,1909.7
0,173,0.6667,36,4,1,0.8,1,0.2,2,1,1748.82
0,173,0.9091,46,4,1,0.8,2,0.2,3,1,1876.85
0,173,-0.9091,63,5,0,0.6,1,0.4,4,0,2007.95
0,173,-0.7273,32,5,0,0.7,1,0.3,5,1,1409.16
0,173,-0.5,24,5,0,0.6,2,0.4,5,0,1517.27
0,173,-0.25,75,5,1,0.7,1,0.3,3,0,883.18
0,173,-0.1053,54,5,0,0.6,3,0.4,5,0,1322.14
0,173,0.1818,30,5,1,0.6,4,0.4,5,1,1421.05
0,173,0.4348,57,5,1,0.7,2,0.3,3,1,1604.48
0,173,0.5455,48,5,1,0.7,3,0.3,4,1,1508.29
0,173,0.6667,43,5,1,0.8,1,0.2,2,1,1206.72
0,173,0.9091,49,5,1,0.8,2,0.2,3,1,1270.71
0,173,-0.9091,69,6,0,0.6,1,0.4,4,1,2896.01
0,173,-0.7273,42,6,0,0.7,1,0.3,5,1,1250.76
0,173,-0.5,51,6,0,0.6,2,0.4,5,0,1249.32
0,173,-0.25,78,6,1,0.7,1,0.3,3,1,890.7
0,173,-0.1053,55,6,1,0.6,3,0.4,5,0,1372.18
0,173,0.1818,44,6,0,0.6,4,0.4,5,0,1563.83
0,173,0.4348,60,6,1,0.7,2,0.3,3,1,882.22
0,173,0.5455,53,6,1,0.7,3,0.3,4,1,1787.46
0,173,0.6667,66,6,1,0.8,1,0.2,2,1,1442.71
0,173,0.9091,67,6,1,0.8,2,0.2,3,0,1560.28
0,173,-0.9091,76,7,1,0.6,1,0.4,4,0,654.66
0,173,-0.7273,45,7,1,0.7,1,0.3,5,1,1692.29
0,173,-0.5,56,7,1,0.6,2,0.4,5,0,1972.74
0,173,-0.25,81,7,1,0.7,1,0.3,3,1,1661.66
0,173,-0.1053,58,7,0,0.6,3,0.4,5,1,1306.26
0,173,0.1818,74,7,1,0.6,4,0.4,5,1,1338.03
0,173,0.4348,61,7,1,0.7,2,0.3,3,1,1532.19
0,173,0.5455,59,7,1,0.7,3,0.3,4,0,1245.89
0,173,0.6667,70,7,1,0.8,1,0.2,2,1,1346.01
0,173,0.9091,73,7,1,0.8,2,0.2,3,1,1570.68
0,173,-0.9091,82,8,0,0.6,1,0.4,4,0,1369.28
0,173,-0.7273,47,8,1,0.7,1,0.3,5,1,2033.04
0,173,-0.5,62,8,0,0.6,2,0.4,5,1,1886.41
0,173,-0.25,93,8,1,0.7,1,0.3,3,1,2723.95
0,173,-0.1053,72,8,0,0.6,3,0.4,5,0,1945.16
0,173,0.1818,77,8,0,0.6,4,0.4,5,0,2338.9
0,173,0.4348,65,8,1,0.7,2,0.3,3,1,1371.8
0,173,0.5455,83,8,1,0.7,3,0.3,4,1,1473.23
0,173,0.6667,89,8,1,0.8,1,0.2,2,0,1291.13
0,173,0.9091,80,8,1,0.8,2,0.2,3,1,832.72
0,173,-0.9091,84,9,1,0.6,1,0.4,4,1,892.54
0,173,-0.7273,52,9,1,0.7,1,0.3,5,1,1437.58
0,173,-0.5,64,9,0,0.6,2,0.4,5,1,1638.74
0,173,-0.25,95,9,1,0.7,1,0.3,3,1,870.23
0,173,-0.1053,79,9,0,0.6,3,0.4,5,1,1470.27
0,173,0.1818,85,9,0,0.6,4,0.4,5,0,2174.48
0,173,0.4348,71,9,1,0.7,2,0.3,3,1,579.35
0,173,0.5455,94,9,1,0.7,3,0.3,4,1,1357.32
0,173,0.6667,91,9,1,0.8,1,0.2,2,0,1132.31
0,173,0.9091,86,9,1,0.8,2,0.2,3,0,1262.84
0,173,-0.9091,87,10,0,0.6,1,0.4,4,0,2258.07
0,173,-0.7273,68,10,0,0.7,1,0.3,5,0,1169.66
0,173,-0.5,97,10,1,0.6,2,0.4,5,0,1285.67
0,173,-0.25,98,10,1,0.7,1,0.3,3,1,2289.14
0,173,-0.1053,88,10,0,0.6,3,0.4,5,1,1404.99
0,173,0.1818,96,10,1,0.6,4,0.4,5,0,866.17
0,173,0.4348,92,10,1,0.7,2,0.3,3,1,1597.03
0,173,0.5455,100,10,1,0.7,3,0.3,4,1,854.44
0,173,0.6667,99,10,1,0.8,1,0.2,2,0,658.12
0,173,0.9091,90,10,1,0.8,2,0.2,3,1,2022.1
0,177,-0.9091,16,1,0,0.6,1,0.4,4,0,4167.64
0,177,-0.7273,7,1,0,0.7,1,0.3,5,0,3852.65
0,177,-0.5,2,1,1,0.6,2,0.4,5,0,5397.09
0,177,-0.25,4,1,1,0.7,1,0.3,3,0,3310.83
0,177,-0.1053,22,1,1,0.6,3,0.4,5,0,3669.05
0,177,0.1818,3,1,1,0.6,4,0.4,5,0,1885.18
0,177,0.4348,14,1,1,0.7,2,0.3,3,1,1837.03
0,177,0.5455,6,1,1,0.7,3,0.3,4,1,2773.89
0,177,0.6667,1,1,1,0.8,1,0.2,2,1,4466.88
0,177,0.9091,11,1,1,0.8,2,0.2,3,1,1590.32
0,177,-0.9091,24,2,0,0.6,1,0.4,4,0,2800.34
0,177,-0.7273,8,2,0,0.7,1,0.3,5,1,2338.59
0,177,-0.5,5,2,1,0.6,2,0.4,5,1,2442.68
0,177,-0.25,25,2,1,0.7,1,0.3,3,1,1238.13
0,177,-0.1053,28,2,0,0.6,3,0.4,5,0,2891.53
0,177,0.1818,45,2,1,0.6,4,0.4,5,1,831.48
0,177,0.4348,20,2,1,0.7,2,0.3,3,1,1295.87
0,177,0.5455,15,2,1,0.7,3,0.3,4,1,1185.53
0,177,0.6667,27,2,1,0.8,1,0.2,2,1,1072.56
0,177,0.9091,12,2,1,0.8,2,0.2,3,0,1758.33
0,177,-0.9091,29,3,0,0.6,1,0.4,4,0,1749.82
0,177,-0.7273,13,3,1,0.7,1,0.3,5,1,2607.07
0,177,-0.5,9,3,0,0.6,2,0.4,5,0,2458.83
0,177,-0.25,46,3,1,0.7,1,0.3,3,1,1515.56
0,177,-0.1053,36,3,0,0.6,3,0.4,5,0,1759.29
0,177,0.1818,53,3,1,0.6,4,0.4,5,1,835.32
0,177,0.4348,23,3,1,0.7,2,0.3,3,1,2218.18
0,177,0.5455,17,3,1,0.7,3,0.3,4,1,1216.49
0,177,0.6667,40,3,1,0.8,1,0.2,2,0,895.69
0,177,0.9091,26,3,1,0.8,2,0.2,3,1,1626.58
0,177,-0.9091,31,4,0,0.6,1,0.4,4,1,1904.87
0,177,-0.7273,18,4,1,0.7,1,0.3,5,0,1590.34
0,177,-0.5,10,4,0,0.6,2,0.4,5,0,1967.35
0,177,-0.25,50,4,1,0.7,1,0.3,3,1,1646.67
0,177,-0.1053,57,4,1,0.6,3,0.4,5,0,762.66
0,177,0.1818,67,4,1,0.6,4,0.4,5,1,1157.87
0,177,0.4348,52,4,1,0.7,2,0.3,3,1,1289.29
0,177,0.5455,19,4,1,0.7,3,0.3,4,1,909.46
0,177,0.6667,43,4,1,0.8,1,0.2,2,1,1378.54
0,177,0.9091,32,4,1,0.8,2,0.2,3,0,891.97
0,177,-0.9091,34,5,0,0.6,1,0.4,4,0,1459.03
0,177,-0.7273,30,5,0,0.7,1,0.3,5,0,2901.57
0,177,-0.5,47,5,1,0.6,2,0.4,5,0,2027.75
0,177,-0.25,51,5,1,0.7,1,0.3,3,1,1027.65
0,177,-0.1053,65,5,1,0.6,3,0.4,5,1,979.06
0,177,0.1818,71,5,1,0.6,4,0.4,5,0,806.42
0,177,0.4348,59,5,1,0.7,2,0.3,3,1,761.85
0,177,0.5455,21,5,1,0.7,3,0.3,4,1,1772.96
0,177,0.6667,55,5,1,0.8,1,0.2,2,1,939.96
0,177,0.9091,38,5,1,0.8,2,0.2,3,1,1157.82
0,177,-0.9091,42,6,0,0.6,1,0.4,4,0,2596.78
0,177,-0.7273,35,6,1,0.7,1,0.3,5,1,1750.73
0,177,-0.5,49,6,0,0.6,2,0.4,5,0,1801.09
0,177,-0.25,56,6,1,0.7,1,0.3,3,0,781.05
0,177,-0.1053,72,6,1,0.6,3,0.4,5,1,4364.25
0,177,0.1818,75,6,1,0.6,4,0.4,5,0,957.3
0,177,0.4348,64,6,1,0.7,2,0.3,3,1,764.28
0,177,0.5455,33,6,1,0.7,3,0.3,4,0,854.61
0,177,0.6667,80,6,1,0.8,1,0.2,2,0,872.63
0,177,0.9091,58,6,1,0.8,2,0.2,3,1,1011.42
0,177,-0.9091,44,7,0,0.6,1,0.4,4,1,3017.95
0,177,-0.7273,37,7,1,0.7,1,0.3,5,1,1224.21
0,177,-0.5,78,7,0,0.6,2,0.4,5,1,1791.15
0,177,-0.25,61,7,0,0.7,1,0.3,3,0,3198.78
0,177,-0.1053,74,7,1,0.6,3,0.4,5,0,1749
0,177,0.1818,76,7,1,0.6,4,0.4,5,1,990.63
0,177,0.4348,68,7,1,0.7,2,0.3,3,1,1030.7
0,177,0.5455,41,7,1,0.7,3,0.3,4,1,3131.83
0,177,0.6667,81,7,1,0.8,1,0.2,2,0,953.71
0,177,0.9091,66,7,1,0.8,2,0.2,3,0,850.19
0,177,-0.9091,60,8,0,0.6,1,0.4,4,0,1530.18
0,177,-0.7273,39,8,1,0.7,1,0.3,5,1,2310.51
0,177,-0.5,87,8,0,0.6,2,0.4,5,1,1378.95
0,177,-0.25,69,8,1,0.7,1,0.3,3,1,1939.1
0,177,-0.1053,89,8,0,0.6,3,0.4,5,0,3629.86
0,177,0.1818,77,8,1,0.6,4,0.4,5,1,1324.5
0,177,0.4348,79,8,1,0.7,2,0.3,3,1,1301.58
0,177,0.5455,48,8,1,0.7,3,0.3,4,1,777.05
0,177,0.6667,84,8,1,0.8,1,0.2,2,0,674.07
0,177,0.9091,70,8,1,0.8,2,0.2,3,1,659.72
0,177,-0.9091,62,9,0,0.6,1,0.4,4,1,1396.53
0,177,-0.7273,54,9,0,0.7,1,0.3,5,1,3263.96
0,177,-0.5,94,9,1,0.6,2,0.4,5,0,1050.19
0,177,-0.25,86,9,1,0.7,1,0.3,3,0,1730.4
0,177,-0.1053,92,9,1,0.6,3,0.4,5,1,1241.27
0,177,0.1818,85,9,0,0.6,4,0.4,5,0,1294.07
0,177,0.4348,83,9,1,0.7,2,0.3,3,1,1079.06
0,177,0.5455,91,9,1,0.7,3,0.3,4,1,1436.55
0,177,0.6667,88,9,1,0.8,1,0.2,2,1,1009.8
0,177,0.9091,73,9,1,0.8,2,0.2,3,1,1148.1
0,177,-0.9091,82,10,0,0.6,1,0.4,4,0,1627.56
0,177,-0.7273,63,10,0,0.7,1,0.3,5,0,1763.87
0,177,-0.5,96,10,0,0.6,2,0.4,5,0,3116.58
0,177,-0.25,100,10,1,0.7,1,0.3,3,0,3848.91
0,177,-0.1053,98,10,1,0.6,3,0.4,5,1,1785.04
0,177,0.1818,97,10,1,0.6,4,0.4,5,0,1894.27
0,177,0.4348,90,10,1,0.7,2,0.3,3,1,1356.36
0,177,0.5455,99,10,1,0.7,3,0.3,4,0,1593.1
0,177,0.6667,93,10,1,0.8,1,0.2,2,0,869.89
0,177,0.9091,95,10,1,0.8,2,0.2,3,1,988.84
0,179,-0.9091,4,1,0,0.6,1,0.4,4,1,2636.6
0,179,-0.7273,3,1,1,0.7,1,0.3,5,0,2498.45
0,179,-0.5,16,1,0,0.6,2,0.4,5,0,2422.6
0,179,-0.25,7,1,0,0.7,1,0.3,3,0,2534.88
0,179,-0.1053,2,1,0,0.6,3,0.4,5,0,2962.8
0,179,0.1818,15,1,0,0.6,4,0.4,5,1,2182.32
0,179,0.4348,21,1,1,0.7,2,0.3,3,1,1571.14
0,179,0.5455,11,1,1,0.7,3,0.3,4,1,1678.6
0,179,0.6667,1,1,1,0.8,1,0.2,2,0,3111.03
0,179,0.9091,5,1,1,0.8,2,0.2,3,1,2088.37
0,179,-0.9091,35,2,0,0.6,1,0.4,4,1,1733.1
0,179,-0.7273,8,2,0,0.7,1,0.3,5,1,2104.81
0,179,-0.5,29,2,0,0.6,2,0.4,5,1,1892.37
0,179,-0.25,9,2,1,0.7,1,0.3,3,1,1864.86
0,179,-0.1053,10,2,0,0.6,3,0.4,5,0,2709.4
0,179,0.1818,32,2,0,0.6,4,0.4,5,1,1553.45
0,179,0.4348,33,2,1,0.7,2,0.3,3,1,1801.44
0,179,0.5455,12,2,1,0.7,3,0.3,4,1,1681.63
0,179,0.6667,18,2,1,0.8,1,0.2,2,0,1434.62
0,179,0.9091,6,2,1,0.8,2,0.2,3,1,1994.06
0,179,-0.9091,38,3,0,0.6,1,0.4,4,0,2342.83
0,179,-0.7273,19,3,0,0.7,1,0.3,5,0,6.33
0,179,-0.5,41,3,0,0.6,2,0.4,5,1,2400.01
0,179,-0.25,13,3,0,0.7,1,0.3,3,1,2957.61
0,179,-0.1053,24,3,0,0.6,3,0.4,5,1,2562.66
0,179,0.1818,40,3,0,0.6,4,0.4,5,0,2584.17
0,179,0.4348,34,3,1,0.7,2,0.3,3,0,1566.09
0,179,0.5455,17,3,1,0.7,3,0.3,4,0,1429.61
0,179,0.6667,25,3,1,0.8,1,0.2,2,1,1537.43
0,179,0.9091,14,3,1,0.8,2,0.2,3,1,1653.11
0,179,-0.9091,39,4,0,0.6,1,0.4,4,0,3184.85
0,179,-0.7273,22,4,0,0.7,1,0.3,5,1,2203.89
0,179,-0.5,42,4,0,0.6,2,0.4,5,0,2229.49
0,179,-0.25,20,4,0,0.7,1,0.3,3,0,2173.75
0,179,-0.1053,47,4,0,0.6,3,0.4,5,0,2515.13
0,179,0.1818,53,4,0,0.6,4,0.4,5,1,2286.2
0,179,0.4348,44,4,1,0.7,2,0.3,3,0,3198.28
0,179,0.5455,27,4,1,0.7,3,0.3,4,1,1875.41
0,179,0.6667,45,4,1,0.8,1,0.2,2,1,1443.97
0,179,0.9091,26,4,1,0.8,2,0.2,3,0,1713.63
0,179,-0.9091,46,5,0,0.6,1,0.4,4,0,2280.58
0,179,-0.7273,36,5,0,0.7,1,0.3,5,0,2068.89
0,179,-0.5,48,5,0,0.6,2,0.4,5,0,2517.63
0,179,-0.25,23,5,1,0.7,1,0.3,3,0,2545
0,179,-0.1053,49,5,0,0.6,3,0.4,5,1,2160.28
0,179,0.1818,55,5,0,0.6,4,0.4,5,0,2390.46
0,179,0.4348,50,5,1,0.7,2,0.3,3,1,1759.12
0,179,0.5455,30,5,0,0.7,3,0.3,4,0,2190.7
0,179,0.6667,61,5,1,0.8,1,0.2,2,1,1765.36
0,179,0.9091,28,5,1,0.8,2,0.2,3,1,1782.69
0,179,-0.9091,58,6,0,0.6,1,0.4,4,0,2463.11
0,179,-0.7273,43,6,0,0.7,1,0.3,5,0,1748.9
0,179,-0.5,59,6,0,0.6,2,0.4,5,0,2235.15
0,179,-0.25,31,6,1,0.7,1,0.3,3,1,2262.92
0,179,-0.1053,69,6,0,0.6,3,0.4,5,1,1856.63
0,179,0.1818,65,6,1,0.6,4,0.4,5,1,2146.89
0,179,0.4348,51,6,1,0.7,2,0.3,3,1,1568.03
0,179,0.5455,37,6,1,0.7,3,0.3,4,1,2617.47
0,179,0.6667,62,6,1,0.8,1,0.2,2,1,1922.88
0,179,0.9091,52,6,1,0.8,2,0.2,3,1,1541.7
0,179,-0.9091,68,7,0,0.6,1,0.4,4,0,1734.71
0,179,-0.7273,73,7,0,0.7,1,0.3,5,1,1864.75
0,179,-0.5,67,7,0,0.6,2,0.4,5,0,2306.79
0,179,-0.25,54,7,1,0.7,1,0.3,3,1,1794.25
0,179,-0.1053,84,7,0,0.6,3,0.4,5,1,2292.61
0,179,0.1818,70,7,1,0.6,4,0.4,5,1,1900.1
0,179,0.4348,57,7,1,0.7,2,0.3,3,1,1658.76
0,179,0.5455,63,7,0,0.7,3,0.3,4,1,2043.51
0,179,0.6667,74,7,1,0.8,1,0.2,2,1,1636.45
0,179,0.9091,66,7,1,0.8,2,0.2,3,1,1505.37
0,179,-0.9091,91,8,0,0.6,1,0.4,4,1,2256.24
0,179,-0.7273,83,8,0,0.7,1,0.3,5,0,2197.09
0,179,-0.5,71,8,0,0.6,2,0.4,5,1,1868.78
0,179,-0.25,56,8,1,0.7,1,0.3,3,0,2046.09
0,179,-0.1053,86,8,0,0.6,3,0.4,5,0,2001.18
0,179,0.1818,77,8,1,0.6,4,0.4,5,0,3105.8
0,179,0.4348,60,8,1,0.7,2,0.3,3,0,1679.48
0,179,0.5455,88,8,1,0.7,3,0.3,4,1,2063.4
0,179,0.6667,75,8,1,0.8,1,0.2,2,1,1826.45
0,179,0.9091,72,8,1,0.8,2,0.2,3,1,1511.93
0,179,-0.9091,92,9,0,0.6,1,0.4,4,0,2387.91
0,179,-0.7273,94,9,0,0.7,1,0.3,5,0,2026.8
0,179,-0.5,76,9,0,0.6,2,0.4,5,1,2238.93
0,179,-0.25,64,9,0,0.7,1,0.3,3,0,2479.49
0,179,-0.1053,87,9,1,0.6,3,0.4,5,1,2709.92
0,179,0.1818,81,9,0,0.6,4,0.4,5,0,1966.46
0,179,0.4348,79,9,1,0.7,2,0.3,3,0,2359.94
0,179,0.5455,89,9,1,0.7,3,0.3,4,1,2216.96
