cued,subj,EVR,Trl,Rep,hiPchoice,hiprob,lomag,loprob,himag
0,338,0.8235,41,4,1,0.8,3,0.2,5
0,338,1,29,4,1,0.8,3,0.2,4
0,338,-0.9091,42,5,0,0.6,1,0.4,4
0,338,-0.7273,50,5,1,0.7,1,0.3,5
0,338,-0.5263,53,5,1,0.7,1,0.3,4
0,338,-0.2857,36,5,0,0.6,2,0.4,4
0,338,0,63,5,1,0.6,2,0.4,3
0,338,0.3333,52,5,1,0.7,3,0.3,5
0,338,0.4615,25,5,1,0.8,2,0.2,5
0,338,0.6667,60,5,1,0.8,1,0.2,2
0,338,0.8235,47,5,1,0.8,3,0.2,5
0,338,1,32,5,1,0.8,3,0.2,4
0,338,-0.9091,55,6,0,0.6,1,0.4,4
0,338,-0.7273,61,6,0,0.7,1,0.3,5
0,338,-0.5263,54,6,1,0.7,1,0.3,4
0,338,-0.2857,39,6,1,0.6,2,0.4,4
0,338,0,78,6,1,0.6,2,0.4,3
0,338,0.3333,58,6,1,0.7,3,0.3,5
0,338,0.4615,38,6,1,0.8,2,0.2,5
0,338,0.6667,77,6,1,0.8,1,0.2,2
0,338,0.8235,51,6,1,0.8,3,0.2,5
0,338,1,65,6,1,0.8,3,0.2,4
0,338,-0.9091,72,7,0,0.6,1,0.4,4
0,338,-0.7273,66,7,1,0.7,1,0.3,5
0,338,-0.5263,56,7,1,0.7,1,0.3,4
0,338,-0.2857,45,7,1,0.6,2,0.4,4
0,338,0,82,7,1,0.6,2,0.4,3
0,338,0.3333,59,7,1,0.7,3,0.3,5
0,338,0.4615,49,7,1,0.8,2,0.2,5
0,338,0.6667,80,7,1,0.8,1,0.2,2
0,338,0.8235,62,7,1,0.8,3,0.2,5
0,338,1,69,7,1,0.8,3,0.2,4
0,338,-0.9091,73,8,0,0.6,1,0.4,4
0,338,-0.7273,71,8,0,0.7,1,0.3,5
0,338,-0.5263,68,8,0,0.7,1,0.3,4
0,338,-0.2857,46,8,0,0.6,2,0.4,4
0,338,0,85,8,1,0.6,2,0.4,3
0,338,0.3333,67,8,1,0.7,3,0.3,5
0,338,0.4615,64,8,1,0.8,2,0.2,5
0,338,0.6667,83,8,1,0.8,1,0.2,2
0,338,0.8235,90,8,1,0.8,3,0.2,5
0,338,1,70,8,1,0.8,3,0.2,4
0,338,-0.9091,97,9,1,0.6,1,0.4,4
0,338,-0.7273,81,9,0,0.7,1,0.3,5
0,338,-0.5263,76,9,1,0.7,1,0.3,4
0,338,-0.2857,89,9,0,0.6,2,0.4,4
0,338,0,93,9,0,0.6,2,0.4,3
0,338,0.3333,75,9,1,0.7,3,0.3,5
0,338,0.4615,74,9,1,0.8,2,0.2,5
0,338,0.6667,86,9,1,0.8,1,0.2,2
0,338,0.8235,91,9,1,0.8,3,0.2,5
0,338,1,79,9,1,0.8,3,0.2,4
0,338,-0.9091,99,10,1,0.6,1,0.4,4
0,338,-0.7273,84,10,0,0.7,1,0.3,5
0,338,-0.5263,98,10,1,0.7,1,0.3,4
0,338,-0.2857,100,10,0,0.6,2,0.4,4
0,338,0,95,10,1,0.6,2,0.4,3
0,338,0.3333,87,10,1,0.7,3,0.3,5
0,338,0.4615,92,10,0,0.8,2,0.2,5
0,338,0.6667,96,10,1,0.8,1,0.2,2
0,338,0.8235,94,10,1,0.8,3,0.2,5
0,338,1,88,10,1,0.8,3,0.2,4
0,339,-0.9091,3,1,1,0.6,1,0.4,4
0,339,-0.7273,11,1,1,0.7,1,0.3,5
0,339,-0.5263,4,1,1,0.7,1,0.3,4
0,339,-0.2857,8,1,1,0.6,2,0.4,4
0,339,0,24,1,0,0.6,2,0.4,3
0,339,0.3333,13,1,1,0.7,3,0.3,5
0,339,0.4615,6,1,1,0.8,2,0.2,5
0,339,0.6667,25,1,1,0.8,1,0.2,2
0,339,0.8235,1,1,1,0.8,3,0.2,5
0,339,1,15,1,1,0.8,3,0.2,4
0,339,-0.9091,9,2,0,0.6,1,0.4,4
0,339,-0.7273,18,2,1,0.7,1,0.3,5
0,339,-0.5263,5,2,1,0.7,1,0.3,4
0,339,-0.2857,10,2,1,0.6,2,0.4,4
0,339,0,33,2,1,0.6,2,0.4,3
0,339,0.3333,26,2,1,0.7,3,0.3,5
0,339,0.4615,7,2,1,0.8,2,0.2,5
0,339,0.6667,37,2,1,0.8,1,0.2,2
0,339,0.8235,2,2,1,0.8,3,0.2,5
0,339,1,28,2,1,0.8,3,0.2,4
0,339,-0.9091,17,3,1,0.6,1,0.4,4
0,339,-0.7273,21,3,1,0.7,1,0.3,5
0,339,-0.5263,12,3,1,0.7,1,0.3,4
0,339,-0.2857,14,3,1,0.6,2,0.4,4
0,339,0,46,3,1,0.6,2,0.4,3
0,339,0.3333,35,3,1,0.7,3,0.3,5
0,339,0.4615,22,3,1,0.8,2,0.2,5
0,339,0.6667,45,3,1,0.8,1,0.2,2
0,339,0.8235,19,3,1,0.8,3,0.2,5
0,339,1,55,3,1,0.8,3,0.2,4
0,339,-0.9091,30,4,1,0.6,1,0.4,4
0,339,-0.7273,40,4,1,0.7,1,0.3,5
0,339,-0.5263,27,4,1,0.7,1,0.3,4
0,339,-0.2857,16,4,0,0.6,2,0.4,4
0,339,0,50,4,1,0.6,2,0.4,3
0,339,0.3333,36,4,1,0.7,3,0.3,5
0,339,0.4615,23,4,1,0.8,2,0.2,5
0,339,0.6667,77,4,1,0.8,1,0.2,2
0,339,0.8235,38,4,1,0.8,3,0.2,5
0,339,1,58,4,1,0.8,3,0.2,4
0,339,-0.9091,31,5,1,0.6,1,0.4,4
0,339,-0.7273,63,5,1,0.7,1,0.3,5
0,339,-0.5263,32,5,1,0.7,1,0.3,4
0,339,-0.2857,20,5,0,0.6,2,0.4,4
0,339,0,51,5,1,0.6,2,0.4,3
0,339,0.3333,42,5,1,0.7,3,0.3,5
0,339,0.4615,39,5,1,0.8,2,0.2,5
0,339,0.6667,80,5,1,0.8,1,0.2,2
0,339,0.8235,59,5,1,0.8,3,0.2,5
0,339,1,66,5,1,0.8,3,0.2,4
0,339,-0.9091,34,6,0,0.6,1,0.4,4
0,339,-0.7273,71,6,1,0.7,1,0.3,5
0,339,-0.5263,41,6,0,0.7,1,0.3,4
0,339,-0.2857,29,6,0,0.6,2,0.4,4
0,339,0,65,6,1,0.6,2,0.4,3
0,339,0.3333,49,6,1,0.7,3,0.3,5
0,339,0.4615,56,6,1,0.8,2,0.2,5
0,339,0.6667,83,6,1,0.8,1,0.2,2
0,339,0.8235,73,6,1,0.8,3,0.2,5
0,339,1,67,6,1,0.8,3,0.2,4
0,339,-0.9091,44,7,1,0.6,1,0.4,4
0,339,-0.7273,74,7,1,0.7,1,0.3,5
0,339,-0.5263,47,7,1,0.7,1,0.3,4
0,339,-0.2857,43,7,1,0.6,2,0.4,4
0,339,0,82,7,1,0.6,2,0.4,3
0,339,0.3333,52,7,1,0.7,3,0.3,5
0,339,0.4615,60,7,1,0.8,2,0.2,5
0,339,0.6667,85,7,1,0.8,1,0.2,2
0,339,0.8235,79,7,1,0.8,3,0.2,5
0,339,1,68,7,1,0.8,3,0.2,4
0,339,-0.9091,57,8,1,0.6,1,0.4,4
0,339,-0.7273,78,8,1,0.7,1,0.3,5
0,339,-0.5263,48,8,1,0.7,1,0.3,4
0,339,-0.2857,54,8,1,0.6,2,0.4,4
0,339,0,84,8,0,0.6,2,0.4,3
0,339,0.3333,61,8,1,0.7,3,0.3,5
0,339,0.4615,64,8,1,0.8,2,0.2,5
0,339,0.6667,88,8,1,0.8,1,0.2,2
0,339,0.8235,87,8,1,0.8,3,0.2,5
0,339,1,69,8,1,0.8,3,0.2,4
0,339,-0.9091,62,9,1,0.6,1,0.4,4
0,339,-0.7273,81,9,1,0.7,1,0.3,5
0,339,-0.5263,53,9,1,0.7,1,0.3,4
0,339,-0.2857,89,9,1,0.6,2,0.4,4
0,339,0,86,9,1,0.6,2,0.4,3
0,339,0.3333,76,9,1,0.7,3,0.3,5
0,339,0.4615,72,9,1,0.8,2,0.2,5
0,339,0.6667,96,9,1,0.8,1,0.2,2
0,339,0.8235,91,9,1,0.8,3,0.2,5
0,339,1,90,9,1,0.8,3,0.2,4
0,339,-0.9091,99,10,1,0.6,1,0.4,4
0,339,-0.7273,92,10,1,0.7,1,0.3,5
0,339,-0.5263,70,10,1,0.7,1,0.3,4
0,339,-0.2857,95,10,1,0.6,2,0.4,4
0,339,0,100,10,1,0.6,2,0.4,3
0,339,0.3333,98,10,1,0.7,3,0.3,5
0,339,0.4615,75,10,1,0.8,2,0.2,5
0,339,0.6667,97,10,1,0.8,1,0.2,2
0,339,0.8235,94,10,1,0.8,3,0.2,5
0,339,1,93,10,1,0.8,3,0.2,4
0,340,-0.9091,1,1,0,0.6,1,0.4,4
0,340,-0.7273,10,1,0,0.7,1,0.3,5
0,340,-0.5263,17,1,0,0.7,1,0.3,4
0,340,-0.2857,5,1,0,0.6,2,0.4,4
0,340,0,13,1,0,0.6,2,0.4,3
0,340,0.3333,4,1,1,0.7,3,0.3,5
0,340,0.4615,11,1,1,0.8,2,0.2,5
0,340,0.6667,8,1,1,0.8,1,0.2,2
0,340,0.8235,15,1,1,0.8,3,0.2,5
0,340,1,2,1,1,0.8,3,0.2,4
0,340,-0.9091,14,2,0,0.6,1,0.4,4
0,340,-0.7273,23,2,0,0.7,1,0.3,5
0,340,-0.5263,28,2,0,0.7,1,0.3,4
0,340,-0.2857,7,2,1,0.6,2,0.4,4
0,340,0,24,2,1,0.6,2,0.4,3
0,340,0.3333,6,2,1,0.7,3,0.3,5
0,340,0.4615,12,2,1,0.8,2,0.2,5
0,340,0.6667,25,2,1,0.8,1,0.2,2
0,340,0.8235,16,2,1,0.8,3,0.2,5
0,340,1,3,2,1,0.8,3,0.2,4
0,340,-0.9091,18,3,0,0.6,1,0.4,4
0,340,-0.7273,43,3,0,0.7,1,0.3,5
0,340,-0.5263,53,3,0,0.7,1,0.3,4
0,340,-0.2857,21,3,0,0.6,2,0.4,4
0,340,0,29,3,1,0.6,2,0.4,3
0,340,0.3333,9,3,1,0.7,3,0.3,5
0,340,0.4615,45,3,1,0.8,2,0.2,5
0,340,0.6667,32,3,1,0.8,1,0.2,2
0,340,0.8235,27,3,1,0.8,3,0.2,5
0,340,1,37,3,1,0.8,3,0.2,4
0,340,-0.9091,19,4,0,0.6,1,0.4,4
0,340,-0.7273,50,4,0,0.7,1,0.3,5
0,340,-0.5263,57,4,0,0.7,1,0.3,4
0,340,-0.2857,22,4,0,0.6,2,0.4,4
0,340,0,34,4,0,0.6,2,0.4,3
0,340,0.3333,20,4,1,0.7,3,0.3,5
0,340,0.4615,46,4,1,0.8,2,0.2,5
0,340,0.6667,40,4,1,0.8,1,0.2,2
0,340,0.8235,30,4,1,0.8,3,0.2,5
0,340,1,44,4,1,0.8,3,0.2,4
0,340,-0.9091,33,5,0,0.6,1,0.4,4
0,340,-0.7273,52,5,1,0.7,1,0.3,5
0,340,-0.5263,69,5,0,0.7,1,0.3,4
0,340,-0.2857,31,5,0,0.6,2,0.4,4
0,340,0,39,5,0,0.6,2,0.4,3
0,340,0.3333,26,5,1,0.7,3,0.3,5
0,340,0.4615,54,5,1,0.8,2,0.2,5
0,340,0.6667,49,5,1,0.8,1,0.2,2
0,340,0.8235,47,5,1,0.8,3,0.2,5
0,340,1,56,5,1,0.8,3,0.2,4
0,340,-0.9091,38,6,0,0.6,1,0.4,4
0,340,-0.7273,58,6,1,0.7,1,0.3,5
0,340,-0.5263,72,6,0,0.7,1,0.3,4
0,340,-0.2857,48,6,0,0.6,2,0.4,4
0,340,0,41,6,0,0.6,2,0.4,3
0,340,0.3333,35,6,1,0.7,3,0.3,5
0,340,0.4615,63,6,1,0.8,2,0.2,5
0,340,0.6667,51,6,0,0.8,1,0.2,2
0,340,0.8235,55,6,1,0.8,3,0.2,5
0,340,1,75,6,1,0.8,3,0.2,4
0,340,-0.9091,71,7,0,0.6,1,0.4,4
0,340,-0.7273,66,7,0,0.7,1,0.3,5
0,340,-0.5263,86,7,0,0.7,1,0.3,4
0,340,-0.2857,83,7,0,0.6,2,0.4,4
0,340,0,61,7,1,0.6,2,0.4,3
0,340,0.3333,36,7,1,0.7,3,0.3,5
0,340,0.4615,64,7,1,0.8,2,0.2,5
0,340,0.6667,60,7,1,0.8,1,0.2,2
0,340,0.8235,59,7,1,0.8,3,0.2,5
0,340,1,79,7,1,0.8,3,0.2,4
0,340,-0.9091,76,8,0,0.6,1,0.4,4
0,340,-0.7273,78,8,0,0.7,1,0.3,5
0,340,-0.5263,90,8,1,0.7,1,0.3,4
0,340,-0.2857,85,8,1,0.6,2,0.4,4
0,340,0,62,8,0,0.6,2,0.4,3
0,340,0.3333,42,8,0,0.7,3,0.3,5
0,340,0.4615,74,8,1,0.8,2,0.2,5
0,340,0.6667,65,8,1,0.8,1,0.2,2
0,340,0.8235,67,8,1,0.8,3,0.2,5
0,340,1,84,8,1,0.8,3,0.2,4
0,340,-0.9091,87,9,0,0.6,1,0.4,4
0,340,-0.7273,80,9,0,0.7,1,0.3,5
0,340,-0.5263,95,9,0,0.7,1,0.3,4
0,340,-0.2857,89,9,1,0.6,2,0.4,4
0,340,0,68,9,1,0.6,2,0.4,3
0,340,0.3333,96,9,1,0.7,3,0.3,5
0,340,0.4615,88,9,1,0.8,2,0.2,5
0,340,0.6667,77,9,1,0.8,1,0.2,2
0,340,0.8235,73,9,1,0.8,3,0.2,5
0,340,1,94,9,1,0.8,3,0.2,4
0,340,-0.9091,93,10,0,0.6,1,0.4,4
0,340,-0.7273,82,10,0,0.7,1,0.3,5
0,340,-0.5263,97,10,0,0.7,1,0.3,4
0,340,-0.2857,91,10,0,0.6,2,0.4,4
0,340,0,70,10,1,0.6,2,0.4,3
0,340,0.3333,99,10,1,0.7,3,0.3,5
0,340,0.4615,92,10,1,0.8,2,0.2,5
0,340,0.6667,100,10,1,0.8,1,0.2,2
0,340,0.8235,81,10,1,0.8,3,0.2,5
0,340,1,98,10,1,0.8,3,0.2,4
0,341,-0.9091,4,1,0,0.6,1,0.4,4
0,341,-0.7273,17,1,1,0.7,1,0.3,5
0,341,-0.5263,3,1,0,0.7,1,0.3,4
0,341,-0.2857,1,1,0,0.6,2,0.4,4
0,341,0,9,1,1,0.6,2,0.4,3
0,341,0.3333,2,1,1,0.7,3,0.3,5
0,341,0.4615,16,1,1,0.8,2,0.2,5
0,341,0.6667,6,1,1,0.8,1,0.2,2
0,341,0.8235,8,1,0,0.8,3,0.2,5
0,341,1,28,1,1,0.8,3,0.2,4
0,341,-0.9091,14,2,0,0.6,1,0.4,4
0,341,-0.7273,34,2,0,0.7,1,0.3,5
0,341,-0.5263,10,2,0,0.7,1,0.3,4
0,341,-0.2857,7,2,0,0.6,2,0.4,4
0,341,0,12,2,1,0.6,2,0.4,3
0,341,0.3333,5,2,1,0.7,3,0.3,5
0,341,0.4615,43,2,0,0.8,2,0.2,5
0,341,0.6667,25,2,1,0.8,1,0.2,2
0,341,0.8235,20,2,1,0.8,3,0.2,5
0,341,1,33,2,1,0.8,3,0.2,4
0,341,-0.9091,24,3,0,0.6,1,0.4,4
0,341,-0.7273,39,3,1,0.7,1,0.3,5
0,341,-0.5263,11,3,1,0.7,1,0.3,4
0,341,-0.2857,13,3,1,0.6,2,0.4,4
0,341,0,22,3,1,0.6,2,0.4,3
0,341,0.3333,29,3,0,0.7,3,0.3,5
0,341,0.4615,48,3,0,0.8,2,0.2,5
0,341,0.6667,26,3,1,0.8,1,0.2,2
0,341,0.8235,23,3,1,0.8,3,0.2,5
0,341,1,45,3,0,0.8,3,0.2,4
0,341,-0.9091,31,4,0,0.6,1,0.4,4
0,341,-0.7273,79,4,0,0.7,1,0.3,5
0,341,-0.5263,18,4,0,0.7,1,0.3,4
0,341,-0.2857,15,4,1,0.6,2,0.4,4
0,341,0,41,4,1,0.6,2,0.4,3
0,341,0.3333,42,4,1,0.7,3,0.3,5
0,341,0.4615,51,4,1,0.8,2,0.2,5
0,341,0.6667,27,4,1,0.8,1,0.2,2
0,341,0.8235,32,4,1,0.8,3,0.2,5
0,341,1,46,4,1,0.8,3,0.2,4
0,341,-0.9091,58,5,1,0.6,1,0.4,4
0,341,-0.7273,83,5,0,0.7,1,0.3,5
0,341,-0.5263,19,5,1,0.7,1,0.3,4
0,341,-0.2857,21,5,1,0.6,2,0.4,4
0,341,0,52,5,1,0.6,2,0.4,3
0,341,0.3333,54,5,1,0.7,3,0.3,5
0,341,0.4615,61,5,1,0.8,2,0.2,5
0,341,0.6667,30,5,1,0.8,1,0.2,2
0,341,0.8235,35,5,0,0.8,3,0.2,5
0,341,1,49,5,1,0.8,3,0.2,4
0,341,-0.9091,60,6,0,0.6,1,0.4,4
0,341,-0.7273,87,6,0,0.7,1,0.3,5
0,341,-0.5263,37,6,0,0.7,1,0.3,4
0,341,-0.2857,38,6,0,0.6,2,0.4,4
0,341,0,63,6,1,0.6,2,0.4,3
0,341,0.3333,62,6,1,0.7,3,0.3,5
0,341,0.4615,74,6,1,0.8,2,0.2,5
0,341,0.6667,44,6,1,0.8,1,0.2,2
0,341,0.8235,36,6,0,0.8,3,0.2,5
0,341,1,50,6,1,0.8,3,0.2,4
0,341,-0.9091,75,7,0,0.6,1,0.4,4
0,341,-0.7273,90,7,0,0.7,1,0.3,5
0,341,-0.5263,55,7,0,0.7,1,0.3,4
0,341,-0.2857,53,7,1,0.6,2,0.4,4
0,341,0,64,7,0,0.6,2,0.4,3
0,341,0.3333,71,7,1,0.7,3,0.3,5
0,341,0.4615,77,7,1,0.8,2,0.2,5
0,341,0.6667,47,7,1,0.8,1,0.2,2
0,341,0.8235,40,7,1,0.8,3,0.2,5
0,341,1,66,7,1,0.8,3,0.2,4
0,341,-0.9091,78,8,1,0.6,1,0.4,4
0,341,-0.7273,93,8,0,0.7,1,0.3,5
0,341,-0.5263,59,8,0,0.7,1,0.3,4
0,341,-0.2857,68,8,1,0.6,2,0.4,4
0,341,0,70,8,1,0.6,2,0.4,3
0,341,0.3333,72,8,1,0.7,3,0.3,5
0,341,0.4615,86,8,0,0.8,2,0.2,5
0,341,0.6667,56,8,1,0.8,1,0.2,2
0,341,0.8235,57,8,1,0.8,3,0.2,5
0,341,1,84,8,1,0.8,3,0.2,4
0,341,-0.9091,80,9,0,0.6,1,0.4,4
0,341,-0.7273,94,9,0,0.7,1,0.3,5
0,341,-0.5263,65,9,0,0.7,1,0.3,4
0,341,-0.2857,69,9,0,0.6,2,0.4,4
0,341,0,82,9,1,0.6,2,0.4,3
0,341,0.3333,76,9,1,0.7,3,0.3,5
0,341,0.4615,88,9,1,0.8,2,0.2,5
0,341,0.6667,67,9,1,0.8,1,0.2,2
0,341,0.8235,91,9,1,0.8,3,0.2,5
0,341,1,85,9,1,0.8,3,0.2,4
0,341,-0.9091,81,10,0,0.6,1,0.4,4
0,341,-0.7273,95,10,0,0.7,1,0.3,5
0,341,-0.5263,99,10,0,0.7,1,0.3,4
0,341,-0.2857,97,10,1,0.6,2,0.4,4
0,341,0,98,10,1,0.6,2,0.4,3
0,341,0.3333,96,10,1,0.7,3,0.3,5
0,341,0.4615,100,10,1,0.8,2,0.2,5
0,341,0.6667,73,10,1,0.8,1,0.2,2
0,341,0.8235,92,10,1,0.8,3,0.2,5
0,341,1,89,10,1,0.8,3,0.2,4
0,342,-0.9091,21,1,0,0.6,1,0.4,4
0,342,-0.7273,2,1,1,0.7,1,0.3,5
0,342,-0.5263,13,1,0,0.7,1,0.3,4
0,342,-0.2857,1,1,0,0.6,2,0.4,4
0,342,0,14,1,1,0.6,2,0.4,3
0,342,0.3333,3,1,1,0.7,3,0.3,5
0,342,0.4615,5,1,1,0.8,2,0.2,5
0,342,0.6667,16,1,1,0.8,1,0.2,2
0,342,0.8235,8,1,1,0.8,3,0.2,5
0,342,1,19,1,1,0.8,3,0.2,4
0,342,-0.9091,25,2,0,0.6,1,0.4,4
0,342,-0.7273,24,2,0,0.7,1,0.3,5
0,342,-0.5263,17,2,0,0.7,1,0.3,4
0,342,-0.2857,6,2,0,0.6,2,0.4,4
0,342,0,20,2,1,0.6,2,0.4,3
0,342,0.3333,4,2,1,0.7,3,0.3,5
0,342,0.4615,7,2,1,0.8,2,0.2,5
0,342,0.6667,22,2,1,0.8,1,0.2,2
0,342,0.8235,15,2,1,0.8,3,0.2,5
0,342,1,29,2,1,0.8,3,0.2,4
0,342,-0.9091,28,3,0,0.6,1,0.4,4
0,342,-0.7273,31,3,0,0.7,1,0.3,5
0,342,-0.5263,18,3,0,0.7,1,0.3,4
0,342,-0.2857,45,3,0,0.6,2,0.4,4
0,342,0,38,3,1,0.6,2,0.4,3
0,342,0.3333,9,3,1,0.7,3,0.3,5
0,342,0.4615,11,3,1,0.8,2,0.2,5
0,342,0.6667,26,3,0,0.8,1,0.2,2
0,342,0.8235,34,3,1,0.8,3,0.2,5
0,342,1,30,3,1,0.8,3,0.2,4
0,342,-0.9091,33,4,0,0.6,1,0.4,4
0,342,-0.7273,41,4,0,0.7,1,0.3,5
0,342,-0.5263,23,4,0,0.7,1,0.3,4
0,342,-0.2857,59,4,0,0.6,2,0.4,4
0,342,0,63,4,0,0.6,2,0.4,3
0,342,0.3333,10,4,1,0.7,3,0.3,5
0,342,0.4615,12,4,1,0.8,2,0.2,5
0,342,0.6667,32,4,1,0.8,1,0.2,2
0,342,0.8235,35,4,1,0.8,3,0.2,5
0,342,1,37,4,1,0.8,3,0.2,4
0,342,-0.9091,42,5,0,0.6,1,0.4,4
0,342,-0.7273,48,5,0,0.7,1,0.3,5
0,342,-0.5263,27,5,0,0.7,1,0.3,4
0,342,-0.2857,60,5,0,0.6,2,0.4,4
0,342,0,77,5,1,0.6,2,0.4,3
0,342,0.3333,39,5,1,0.7,3,0.3,5
0,342,0.4615,36,5,1,0.8,2,0.2,5
0,342,0.6667,53,5,1,0.8,1,0.2,2
0,342,0.8235,65,5,1,0.8,3,0.2,5
0,342,1,40,5,1,0.8,3,0.2,4
0,342,-0.9091,46,6,0,0.6,1,0.4,4
0,342,-0.7273,49,6,1,0.7,1,0.3,5
0,342,-0.5263,67,6,0,0.7,1,0.3,4
0,342,-0.2857,62,6,0,0.6,2,0.4,4
0,342,0,78,6,1,0.6,2,0.4,3
0,342,0.3333,43,6,1,0.7,3,0.3,5
0,342,0.4615,50,6,1,0.8,2,0.2,5
0,342,0.6667,55,6,1,0.8,1,0.2,2
0,342,0.8235,74,6,1,0.8,3,0.2,5
0,342,1,44,6,1,0.8,3,0.2,4
0,342,-0.9091,52,7,0,0.6,1,0.4,4
0,342,-0.7273,57,7,0,0.7,1,0.3,5
0,342,-0.5263,68,7,0,0.7,1,0.3,4
0,342,-0.2857,72,7,0,0.6,2,0.4,4
0,342,0,83,7,1,0.6,2,0.4,3
0,342,0.3333,47,7,1,0.7,3,0.3,5
0,342,0.4615,70,7,1,0.8,2,0.2,5
0,342,0.6667,82,7,1,0.8,1,0.2,2
0,342,0.8235,76,7,1,0.8,3,0.2,5
0,342,1,51,7,1,0.8,3,0.2,4
0,342,-0.9091,54,8,0,0.6,1,0.4,4
0,342,-0.7273,64,8,1,0.7,1,0.3,5
0,342,-0.5263,92,8,0,0.7,1,0.3,4
0,342,-0.2857,73,8,1,0.6,2,0.4,4
0,342,0,87,8,0,0.6,2,0.4,3
0,342,0.3333,56,8,0,0.7,3,0.3,5
0,342,0.4615,71,8,1,0.8,2,0.2,5
0,342,0.6667,88,8,1,0.8,1,0.2,2
0,342,0.8235,79,8,1,0.8,3,0.2,5
0,342,1,58,8,1,0.8,3,0.2,4
0,342,-0.9091,69,9,0,0.6,1,0.4,4
0,342,-0.7273,75,9,0,0.7,1,0.3,5
0,342,-0.5263,98,9,0,0.7,1,0.3,4
0,342,-0.2857,80,9,0,0.6,2,0.4,4
0,342,0,89,9,1,0.6,2,0.4,3
0,342,0.3333,81,9,1,0.7,3,0.3,5
0,342,0.4615,90,9,1,0.8,2,0.2,5
0,342,0.6667,95,9,1,0.8,1,0.2,2
0,342,0.8235,85,9,1,0.8,3,0.2,5
0,342,1,61,9,1,0.8,3,0.2,4
0,342,-0.9091,91,10,0,0.6,1,0.4,4
0,342,-0.7273,84,10,0,0.7,1,0.3,5
0,342,-0.5263,100,10,0,0.7,1,0.3,4
0,342,-0.2857,94,10,0,0.6,2,0.4,4
0,342,0,93,10,0,0.6,2,0.4,3
0,342,0.3333,96,10,1,0.7,3,0.3,5
0,342,0.4615,99,10,1,0.8,2,0.2,5
0,342,0.6667,97,10,1,0.8,1,0.2,2
0,342,0.8235,86,10,1,0.8,3,0.2,5
0,342,1,66,10,1,0.8,3,0.2,4
0,343,-0.9091,21,1,0,0.6,1,0.4,4
0,343,-0.7273,1,1,0,0.7,1,0.3,5
0,343,-0.5263,2,1,1,0.7,1,0.3,4
0,343,-0.2857,17,1,1,0.6,2,0.4,4
0,343,0,20,1,0,0.6,2,0.4,3
0,343,0.3333,10,1,1,0.7,3,0.3,5
0,343,0.4615,7,1,1,0.8,2,0.2,5
0,343,0.6667,12,1,1,0.8,1,0.2,2
0,343,0.8235,3,1,1,0.8,3,0.2,5
0,343,1,6,1,1,0.8,3,0.2,4
0,343,-0.9091,27,2,0,0.6,1,0.4,4
0,343,-0.7273,8,2,0,0.7,1,0.3,5
0,343,-0.5263,5,2,1,0.7,1,0.3,4
0,343,-0.2857,38,2,0,0.6,2,0.4,4
0,343,0,28,2,1,0.6,2,0.4,3
0,343,0.3333,22,2,1,0.7,3,0.3,5
0,343,0.4615,13,2,1,0.8,2,0.2,5
0,343,0.6667,37,2,1,0.8,1,0.2,2
0,343,0.8235,4,2,1,0.8,3,0.2,5
0,343,1,11,2,1,0.8,3,0.2,4
0,343,-0.9091,45,3,0,0.6,1,0.4,4
0,343,-0.7273,31,3,0,0.7,1,0.3,5
0,343,-0.5263,14,3,0,0.7,1,0.3,4
0,343,-0.2857,48,3,1,0.6,2,0.4,4
0,343,0,29,3,1,0.6,2,0.4,3
0,343,0.3333,26,3,1,0.7,3,0.3,5
0,343,0.4615,16,3,1,0.8,2,0.2,5
0,343,0.6667,40,3,1,0.8,1,0.2,2
0,343,0.8235,9,3,1,0.8,3,0.2,5
0,343,1,25,3,1,0.8,3,0.2,4
0,343,-0.9091,51,4,0,0.6,1,0.4,4
0,343,-0.7273,34,4,1,0.7,1,0.3,5
0,343,-0.5263,15,4,1,0.7,1,0.3,4
0,343,-0.2857,52,4,1,0.6,2,0.4,4
0,343,0,57,4,1,0.6,2,0.4,3
0,343,0.3333,32,4,1,0.7,3,0.3,5
0,343,0.4615,30,4,1,0.8,2,0.2,5
0,343,0.6667,53,4,1,0.8,1,0.2,2
0,343,0.8235,18,4,1,0.8,3,0.2,5
0,343,1,33,4,1,0.8,3,0.2,4
0,343,-0.9091,60,5,0,0.6,1,0.4,4
0,343,-0.7273,39,5,0,0.7,1,0.3,5
0,343,-0.5263,19,5,0,0.7,1,0.3,4
0,343,-0.2857,56,5,1,0.6,2,0.4,4
0,343,0,58,5,1,0.6,2,0.4,3
0,343,0.3333,35,5,1,0.7,3,0.3,5
0,343,0.4615,36,5,1,0.8,2,0.2,5
0,343,0.6667,65,5,1,0.8,1,0.2,2
0,343,0.8235,23,5,1,0.8,3,0.2,5
0,343,1,47,5,1,0.8,3,0.2,4
0,343,-0.9091,66,6,0,0.6,1,0.4,4
0,343,-0.7273,61,6,0,0.7,1,0.3,5
0,343,-0.5263,24,6,1,0.7,1,0.3,4
0,343,-0.2857,67,6,1,0.6,2,0.4,4
0,343,0,72,6,1,0.6,2,0.4,3
0,343,0.3333,42,6,1,0.7,3,0.3,5
0,343,0.4615,46,6,1,0.8,2,0.2,5
0,343,0.6667,70,6,1,0.8,1,0.2,2
