id,trial,ia,dt,ptdt
212,15,coins,697,0.2372
212,15,total,1170,0.3981
212,16,coins,1252,0.4594
212,16,total,429,0.1574
212,19,coins,432,0.163
212,19,total,1195,0.4508
212,21,coins,0,0
212,21,total,1100,0.3968
212,23,coins,257,0.1013
212,23,total,758,0.2987
212,24,coins,1197,0.4203
212,24,total,273,0.0959
212,26,coins,379,0.1368
212,26,total,236,0.0852
212,30,coins,215,0.0873
212,30,total,1058,0.4294
212,31,coins,0,0
212,31,total,215,0.0842
212,33,coins,0,0
212,33,total,213,0.0797
212,34,coins,0,0
212,34,total,957,0.352
212,35,coins,631,0.2456
212,35,total,756,0.2943
212,37,coins,0,0
212,37,total,0,0
212,38,coins,0,0
212,38,total,238,0.0786
212,39,coins,0,0
212,39,total,228,0.0805
212,40,coins,0,0
212,40,total,0,0
212,41,coins,147,0.0633
212,41,total,480,0.2065
212,43,coins,214,0.104
212,43,total,740,0.3597
212,47,coins,0,0
212,47,total,942,0.3899
212,51,coins,0,0
212,51,total,560,0.2093
212,53,coins,1188,0.3989
212,53,total,1140,0.3828
212,55,coins,0,0
212,55,total,843,0.2947
212,56,coins,0,0
212,56,total,453,0.1533
212,57,coins,0,0
212,57,total,326,0.114
212,59,coins,0,0
212,59,total,0,0
212,61,coins,1102,0.3888
212,61,total,763,0.2692
212,62,coins,960,0.3589
212,62,total,432,0.1615
212,68,coins,234,0.0837
212,68,total,1144,0.4092
212,70,coins,0,0
212,70,total,248,0.0952
212,72,coins,0,0
212,72,total,269,0.0965
212,73,coins,0,0
212,73,total,535,0.1886
212,74,coins,1071,0.4489
212,74,total,715,0.2997
212,75,coins,209,0.0732
212,75,total,207,0.0725
212,77,coins,90,0.0334
212,77,total,1346,0.4996
212,78,coins,152,0.057
212,78,total,1397,0.5238
212,79,coins,0,0
212,79,total,1725,0.6221
212,80,coins,269,0.0841
212,80,total,1327,0.4147
212,81,coins,0,0
212,81,total,514,0.1783
212,86,coins,0,0
212,86,total,728,0.2439
212,87,coins,280,0.1048
212,87,total,360,0.1347
212,90,coins,495,0.1846
212,90,total,1328,0.4952
212,93,coins,0,0
212,93,total,1221,0.483
212,94,coins,225,0.0832
212,94,total,2189,0.8092
212,95,coins,137,0.0475
212,95,total,1945,0.6746
212,96,coins,0,0
212,96,total,1470,0.5185
212,97,coins,0,0
212,97,total,1380,0.5614
212,98,coins,7,0.0024
212,98,total,1554,0.5401
212,99,coins,0,0
212,99,total,2101,0.7039
214,2,coins,1557,0.4882
214,2,total,1156,0.3625
214,3,coins,1248,0.4053
214,3,total,1305,0.4238
214,5,coins,1935,0.5878
214,5,total,543,0.1649
214,9,coins,865,0.2928
214,9,total,487,0.1649
214,11,coins,1133,0.3584
214,11,total,451,0.1427
214,15,coins,775,0.2529
214,15,total,402,0.1312
214,17,coins,1466,0.4534
214,17,total,450,0.1392
214,23,coins,2524,0.76
214,23,total,403,0.1213
214,24,coins,2509,0.7612
214,24,total,427,0.1296
214,27,coins,800,0.2613
214,27,total,262,0.0856
214,34,coins,1826,0.5791
214,34,total,876,0.2778
214,35,coins,1619,0.5251
214,35,total,406,0.1317
214,37,coins,1457,0.472
214,37,total,473,0.1532
214,41,coins,533,0.187
214,41,total,317,0.1112
214,44,coins,1813,0.5746
214,44,total,320,0.1014
214,45,coins,1762,0.5852
214,45,total,320,0.1063
214,46,coins,980,0.3031
214,46,total,384,0.1188
214,48,coins,554,0.1716
214,48,total,505,0.1564
214,51,coins,1417,0.4259
214,51,total,470,0.1413
214,55,coins,536,0.2013
214,55,total,772,0.2899
214,60,coins,750,0.2848
214,60,total,567,0.2153
214,62,coins,1307,0.4746
214,62,total,939,0.341
214,65,coins,370,0.1417
214,65,total,326,0.1248
214,66,coins,1326,0.4532
214,66,total,466,0.1593
214,72,coins,664,0.2359
214,72,total,302,0.1073
214,75,coins,1034,0.3701
214,75,total,1126,0.403
214,78,coins,19,0.0092
214,78,total,417,0.2028
214,80,coins,502,0.1809
214,80,total,0,0
214,81,coins,1298,0.441
214,81,total,348,0.1182
214,82,coins,1492,0.5506
214,82,total,330,0.1218
214,87,coins,683,0.2827
214,87,total,1046,0.4329
214,90,coins,420,0.18
214,90,total,342,0.1466
214,93,coins,1454,0.5033
214,93,total,590,0.2042
214,95,coins,554,0.2014
214,95,total,400,0.1454
214,99,coins,2022,0.6982
214,99,total,479,0.1654
214,100,coins,221,0.0812
214,100,total,459,0.1688
217,1,coins,657,0.2076
217,1,total,1059,0.3346
217,4,coins,1938,0.6319
217,4,total,428,0.1396
217,6,coins,1327,0.4514
217,6,total,827,0.2813
217,12,coins,473,0.1699
217,12,total,600,0.2155
217,13,coins,1964,0.641
217,13,total,373,0.1217
217,15,coins,1540,0.4803
217,15,total,641,0.1999
217,16,coins,320,0.1182
217,16,total,790,0.2918
217,19,coins,545,0.1954
217,19,total,1402,0.5027
217,20,coins,305,0.1055
217,20,total,473,0.1636
217,21,coins,1562,0.5424
217,21,total,169,0.0587
217,22,coins,1014,0.3534
217,22,total,409,0.1426
217,24,coins,0,0
217,24,total,691,0.263
217,26,coins,419,0.1669
217,26,total,927,0.3693
217,27,coins,1437,0.5033
217,27,total,673,0.2357
217,28,coins,1300,0.4506
217,28,total,743,0.2575
217,29,coins,948,0.3447
217,29,total,1069,0.3887
217,31,coins,1501,0.5274
217,31,total,708,0.2488
217,32,coins,412,0.1555
217,32,total,847,0.3196
217,34,coins,488,0.1781
217,34,total,1084,0.3956
217,35,coins,610,0.2155
217,35,total,929,0.3282
217,36,coins,292,0.1063
217,36,total,1691,0.6154
217,39,coins,486,0.1931
217,39,total,1053,0.4184
217,40,coins,1080,0.4033
217,40,total,806,0.301
217,45,coins,1399,0.4895
217,45,total,737,0.2579
217,46,coins,1544,0.5824
217,46,total,405,0.1528
217,47,coins,815,0.298
217,47,total,510,0.1865
217,48,coins,1756,0.6166
217,48,total,0,0
217,49,coins,176,0.0656
217,49,total,782,0.2914
217,52,coins,1147,0.4022
217,52,total,528,0.1851
217,54,coins,896,0.3167
217,54,total,1059,0.3743
217,56,coins,2103,0.6846
217,56,total,369,0.1201
217,59,coins,934,0.3757
217,59,total,762,0.3065
217,60,coins,1888,0.6333
217,60,total,444,0.1489
217,61,coins,1275,0.4478
217,61,total,629,0.2209
217,63,coins,1173,0.4096
217,63,total,864,0.3017
217,64,coins,2106,0.6494
217,64,total,238,0.0734
217,65,coins,336,0.1316
217,65,total,1027,0.4023
217,66,coins,0,0
217,66,total,501,0.1601
217,67,coins,1837,0.6334
217,67,total,283,0.0976
217,69,coins,1744,0.5874
217,69,total,385,0.1297
217,72,coins,1737,0.59
217,72,total,634,0.2154
217,74,coins,579,0.2167
217,74,total,197,0.0737
217,75,coins,434,0.1746
217,75,total,739,0.2973
217,76,coins,2104,0.6563
217,76,total,270,0.0842
217,79,coins,1154,0.3741
217,79,total,43,0.0139
217,80,coins,1552,0.5059
217,80,total,350,0.1141
217,81,coins,944,0.3134
217,81,total,313,0.1039
217,88,coins,0,0
217,88,total,562,0.1931
217,89,coins,478,0.1528
217,89,total,0,0
217,90,coins,666,0.2379
217,90,total,701,0.2504
217,94,coins,1045,0.3213
217,94,total,320,0.0984
217,96,coins,663,0.2288
217,96,total,812,0.2802
217,99,coins,913,0.3062
217,99,total,539,0.1808
220,1,coins,457,0.1425
220,1,total,469,0.1462
220,2,coins,177,0.0619
220,2,total,872,0.3049
220,8,coins,1089,0.3511
220,8,total,793,0.2556
220,11,coins,1253,0.4215
220,11,total,845,0.2842
220,12,coins,346,0.1213
220,12,total,389,0.1363
220,13,coins,0,0
220,13,total,615,0.1893
220,14,coins,1545,0.4736
220,14,total,338,0.1036
220,16,coins,577,0.1751
220,16,total,719,0.2182
220,17,coins,2361,0.7101
220,17,total,548,0.1648
220,18,coins,1332,0.419
220,18,total,343,0.1079
220,20,coins,1048,0.3161
220,20,total,691,0.2084
220,22,coins,0,0
220,22,total,1134,0.3625
220,23,coins,735,0.2317
220,23,total,1262,0.3979
220,25,coins,351,0.1161
220,25,total,687,0.2272
220,28,coins,888,0.2924
220,28,total,766,0.2522
220,30,coins,0,0
220,30,total,1145,0.3606
220,32,coins,1429,0.4445
220,32,total,988,0.3073
220,33,coins,2394,0.7131
220,33,total,495,0.1475
220,34,coins,421,0.1276
220,34,total,325,0.0985
220,36,coins,1962,0.6264
220,36,total,592,0.189
220,37,coins,945,0.2989
220,37,total,525,0.166
220,39,coins,1382,0.48
220,39,total,937,0.3255
220,41,coins,449,0.1439
220,41,total,1589,0.5091
220,43,coins,2226,0.6875
220,43,total,646,0.1995
220,45,coins,1260,0.3996
220,45,total,1278,0.4053
220,47,coins,0,0
220,47,total,2137,0.6622
220,48,coins,0,0
220,48,total,391,0.1297
220,49,coins,0,0
220,49,total,0,0
220,50,coins,1590,0.4949
220,50,total,449,0.1397
220,51,coins,873,0.281
220,51,total,710,0.2285
220,53,coins,2091,0.6853
220,53,total,457,0.1498
220,55,coins,880,0.2628
220,55,total,568,0.1696
220,56,coins,268,0.0917
220,56,total,616,0.2107
220,57,coins,561,0.1972
220,57,total,1007,0.354
220,58,coins,1702,0.5251
220,58,total,580,0.179
220,60,coins,2207,0.6692
220,60,total,635,0.1925
220,65,coins,852,0.2623
220,65,total,749,0.2306
220,68,coins,1328,0.4343
220,68,total,505,0.1651
220,69,coins,709,0.219
220,69,total,477,0.1473
220,70,coins,0,0
220,70,total,364,0.1124
220,74,coins,260,0.0828
220,74,total,340,0.1083
220,75,coins,406,0.1406
220,75,total,273,0.0945
220,77,coins,1395,0.4417
220,77,total,969,0.3068
220,79,coins,1048,0.3199
220,79,total,328,0.1001
220,81,coins,980,0.306
220,81,total,1140,0.3559
220,82,coins,434,0.1387
220,82,total,1088,0.3476
220,84,coins,730,0.223
220,84,total,513,0.1567
220,85,coins,657,0.2001
220,85,total,369,0.1124
220,86,coins,2064,0.63
220,86,total,444,0.1355
220,87,coins,0,0
220,87,total,775,0.2617
220,91,coins,1677,0.521
220,91,total,1019,0.3166
220,93,coins,452,0.1521
220,93,total,559,0.1881
220,95,coins,762,0.2517
220,95,total,972,0.3211
220,96,coins,1697,0.5404
220,96,total,473,0.1506
220,97,coins,1317,0.4077
220,97,total,455,0.1409
220,98,coins,0,0
220,98,total,1281,0.4416
220,100,coins,703,0.2218
220,100,total,596,0.1881
222,1,coins,513,0.1601
222,1,total,665,0.2075
222,3,coins,221,0.0759
222,3,total,260,0.0893
222,4,coins,2478,0.7342
222,4,total,496,0.147
222,6,coins,1165,0.3851
222,6,total,587,0.194
222,12,coins,0,0
222,12,total,1566,0.4979
222,13,coins,155,0.0569
222,13,total,827,0.3037
222,14,coins,0,0
222,14,total,524,0.2091
222,16,coins,2530,0.76
222,16,total,365,0.1096
222,17,coins,1996,0.6115
222,17,total,307,0.0941
222,18,coins,380,0.1231
222,18,total,635,0.2058
222,21,coins,470,0.156
222,21,total,280,0.093
222,22,coins,569,0.2091
222,22,total,432,0.1588
222,24,coins,722,0.2241
222,24,total,573,0.1778
222,29,coins,1189,0.3589
222,29,total,351,0.1059
222,30,coins,1568,0.5312
222,30,total,370,0.1253
222,32,coins,403,0.1993
222,32,total,504,0.2493
222,33,coins,2551,0.7576
222,33,total,331,0.0983
222,36,coins,358,0.1054
222,36,total,0,0
222,37,coins,0,0
222,37,total,386,0.1321
222,38,coins,0,0
222,38,total,0,0
222,39,coins,0,0
222,39,total,424,0.1269
222,41,coins,600,0.1851
222,41,total,371,0.1145
222,44,coins,129,0.0413
222,44,total,275,0.0881
222,45,coins,2457,0.7312
222,45,total,432,0.1286
222,46,coins,0,0
222,46,total,0,0
222,47,coins,0,0
222,47,total,0,0
222,48,coins,461,0.1439
222,48,total,410,0.128
222,49,coins,0,0
222,49,total,686,0.2417
222,50,coins,591,0.1906
222,50,total,1006,0.3244
222,51,coins,2504,0.7508
222,51,total,424,0.1271
222,52,coins,0,0
222,52,total,455,0.1365
222,54,coins,826,0.2511
222,54,total,392,0.1191
222,56,coins,1648,0.5309
222,56,total,0,0
222,62,coins,0,0
222,62,total,0,0
222,63,coins,576,0.195
222,63,total,254,0.086
222,64,coins,661,0.2373
222,64,total,269,0.0966
222,66,coins,0,0
222,66,total,0,0
222,68,coins,0,0
222,68,total,0,0
222,70,coins,885,0.2727
222,70,total,459,0.1414
222,71,coins,0,0
222,71,total,0,0
222,72,coins,0,0
222,72,total,458,0.1912
222,73,coins,496,0.1524
222,73,total,767,0.2357
222,75,coins,797,0.2442
222,75,total,457,0.14
222,81,coins,0,0
222,81,total,0,0
222,82,coins,0,0
222,82,total,0,0
222,85,coins,1062,0.324
222,85,total,0,0
222,86,coins,1296,0.4064
222,86,total,381,0.1195
222,88,coins,98,0.0381
222,88,total,310,0.1206
222,91,coins,0,0
222,91,total,0,0
222,92,coins,0,0
222,92,total,455,0.1342
222,94,coins,0,0
222,94,total,0,0
222,96,coins,0,0
222,96,total,0,0
222,97,coins,0,0
222,97,total,0,0
222,98,coins,0,0
222,98,total,0,0
222,99,coins,582,0.1839
222,99,total,1221,0.3859
223,4,coins,1184,0.4226
223,4,total,1190,0.4247
223,5,coins,916,0.3625
223,5,total,1045,0.4135
223,7,coins,985,0.386
223,7,total,1102,0.4318
223,8,coins,364,0.1492
223,8,total,499,0.2045
223,9,coins,561,0.2263
223,9,total,964,0.3889
223,10,coins,662,0.27
223,10,total,1124,0.4584
223,11,coins,1124,0.429
223,11,total,699,0.2668
223,13,coins,1753,0.6219
223,13,total,595,0.2111
223,19,coins,453,0.1524
223,19,total,1867,0.6282
223,21,coins,473,0.1995
223,21,total,1662,0.701
223,22,coins,251,0.1
223,22,total,1711,0.6817
223,23,coins,1207,0.5174
223,23,total,629,0.2696
223,28,coins,716,0.3534
223,28,total,627,0.3095
223,29,coins,499,0.1997
223,29,total,1417,0.567
223,33,coins,135,0.0629
223,33,total,1361,0.6339
223,37,coins,1139,0.4388
223,37,total,563,0.2169
223,38,coins,76,0.035
223,38,total,904,0.4158
223,39,coins,216,0.0864
223,39,total,1393,0.5572
223,40,coins,750,0.3098
223,40,total,592,0.2445
223,42,coins,23,0.0092
223,42,total,983,0.3918
223,43,coins,0,0
223,43,total,1554,0.6157
223,45,coins,937,0.3999
223,45,total,604,0.2578
223,46,coins,736,0.306
223,46,total,720,0.2994
223,51,coins,393,0.1679
223,51,total,790,0.3375
223,52,coins,32,0.0133
223,52,total,1404,0.5818
223,53,coins,1250,0.5155
223,53,total,500,0.2062
223,54,coins,1662,0.6327
223,54,total,380,0.1447
223,55,coins,0,0
223,55,total,1835,0.7017
223,57,coins,153,0.0736
223,57,total,686,0.3298
223,58,coins,1010,0.4155
223,58,total,393,0.1617
223,61,coins,0,0
223,61,total,1129,0.489
223,64,coins,311,0.1331
223,64,total,562,0.2405
223,68,coins,584,0.2633
223,68,total,875,0.3945
223,69,coins,667,0.247
223,69,total,1221,0.4522
223,70,coins,267,0.113
223,70,total,388,0.1643
223,74,coins,377,0.1444
223,74,total,1688,0.6467
223,75,coins,542,0.2955
223,75,total,587,0.3201
223,76,coins,441,0.1787
223,76,total,1463,0.5928
223,78,coins,754,0.2937
223,78,total,921,0.3588
223,81,coins,242,0.1007
223,81,total,1198,0.4988
223,82,coins,517,0.2317
223,82,total,1071,0.4801
223,83,coins,292,0.1244
223,83,total,752,0.3204
223,85,coins,352,0.1481
223,85,total,1387,0.5835
223,87,coins,440,0.1797
223,87,total,1208,0.4935
223,88,coins,531,0.2291
223,88,total,1254,0.541
223,89,coins,1245,0.5084
223,89,total,748,0.3054
223,90,coins,665,0.2542
223,90,total,1314,0.5023
223,91,coins,0,0
223,91,total,1139,0.4449
223,95,coins,0,0
223,95,total,1145,0.4501
223,96,coins,258,0.1072
223,96,total,728,0.3025
223,97,coins,452,0.1968
223,97,total,793,0.3452
223,100,coins,905,0.3458
223,100,total,431,0.1647
226,3,coins,1903,0.636
226,3,total,367,0.1227
226,6,coins,847,0.3444
226,6,total,398,0.1619
226,7,coins,1950,0.707
226,7,total,398,0.1443
226,8,coins,219,0.0968
226,8,total,881,0.3895
226,9,coins,788,0.3019
226,9,total,637,0.2441
226,10,coins,0,0
226,10,total,747,0.4159
226,13,coins,0,0
226,13,total,445,0.2108
226,16,coins,0,0
226,16,total,717,0.3323
226,17,coins,0,0
226,17,total,588,0.2487
226,18,coins,0,0
226,18,total,928,0.314
226,20,coins,442,0.1774
226,20,total,360,0.1445
226,22,coins,233,0.0912
226,22,total,611,0.2391
226,23,coins,281,0.1151
226,23,total,979,0.4009
226,24,coins,137,0.0523
226,24,total,1066,0.4069
226,25,coins,241,0.0824
226,25,total,350,0.1197
226,26,coins,31,0.0169
226,26,total,531,0.29
226,28,coins,633,0.2801
226,28,total,314,0.1389
226,31,coins,0,0
226,31,total,861,0.3284
226,33,coins,0,0
226,33,total,417,0.1633
226,34,coins,0,0
226,34,total,200,0.0825
226,36,coins,167,0.0809
226,36,total,363,0.1759
226,42,coins,176,0.0612
226,42,total,542,0.1884
226,43,coins,0,0
226,43,total,1059,0.493
226,46,coins,490,0.2152
226,46,total,1055,0.4633
226,47,coins,0,0
226,47,total,802,0.5
226,50,coins,189,0.0671
226,50,total,1018,0.3614
226,51,coins,0,0
226,51,total,436,0.1882
226,55,coins,341,0.1411
226,55,total,524,0.2168
226,57,coins,471,0.2867
226,57,total,660,0.4017
226,58,coins,0,0
226,58,total,504,0.2748
226,59,coins,821,0.4615
226,59,total,402,0.226
226,60,coins,61,0.0267
226,60,total,1281,0.5599
226,61,coins,0,0
226,61,total,408,0.2045
226,63,coins,347,0.1689
226,63,total,424,0.2063
226,64,coins,572,0.2458
226,64,total,950,0.4083
226,67,coins,64,0.0406
226,67,total,797,0.5054
226,68,coins,0,0
226,68,total,363,0.1882
226,69,coins,0,0
226,69,total,371,0.1458
226,70,coins,0,0
226,70,total,327,0.1597
226,73,coins,755,0.3002
226,73,total,524,0.2083
226,75,coins,0,0
226,75,total,937,0.3828
226,76,coins,786,0.3017
226,76,total,724,0.2779
226,77,coins,0,0
226,77,total,421,0.2065
226,80,coins,157,0.0913
226,80,total,405,0.2356
226,84,coins,0,0
226,84,total,905,0.3741
226,85,coins,0,0
226,85,total,506,0.2322
226,86,coins,0,0
226,86,total,341,0.165
226,87,coins,0,0
226,87,total,796,0.452
226,88,coins,491,0.2159
226,88,total,390,0.1715
226,89,coins,0,0
226,89,total,1006,0.7419
226,91,coins,957,0.3558
226,91,total,744,0.2766
226,93,coins,0,0
226,93,total,203,0.1286
226,94,coins,0,0
226,94,total,0,0
226,96,coins,1092,0.5705
226,96,total,475,0.2482
228,1,coins,519,0.1875
228,1,total,511,0.1846
228,3,coins,0,0
228,3,total,442,0.1652
228,5,coins,396,0.1834
228,5,total,207,0.0959
228,6,coins,216,0.0819
228,6,total,430,0.1631
228,7,coins,135,0.0621
228,7,total,0,0
228,9,coins,330,0.1155
228,9,total,0,0
228,11,coins,106,0.0375
228,11,total,329,0.1163
228,12,coins,277,0.1004
228,12,total,0,0
228,13,coins,105,0.0491
228,13,total,0,0
228,15,coins,0,0
228,15,total,285,0.1246
228,16,coins,407,0.2476
228,16,total,322,0.1959
228,18,coins,196,0.0707
228,18,total,0,0
228,19,coins,119,0.0543
228,19,total,243,0.111
228,20,coins,776,0.2958
228,20,total,0,0
228,22,coins,477,0.163
228,22,total,326,0.1114
228,23,coins,172,0.0573
228,23,total,0,0
228,24,coins,0,0
228,24,total,189,0.0601
228,27,coins,879,0.2988
228,27,total,428,0.1455
228,28,coins,281,0.1026
228,28,total,627,0.2289
228,29,coins,681,0.258
228,29,total,585,0.2216
228,30,coins,903,0.3103
228,30,total,337,0.1158
228,32,coins,733,0.2774
228,32,total,297,0.1124
228,35,coins,81,0.0388
228,35,total,397,0.19
228,36,coins,344,0.1541
228,36,total,424,0.1899
228,39,coins,0,0
228,39,total,0,0
228,42,coins,165,0.0578
228,42,total,345,0.1209
228,44,coins,496,0.1969
228,44,total,366,0.1453
228,46,coins,526,0.186
228,46,total,408,0.1443
228,47,coins,251,0.0919
228,47,total,641,0.2347
228,48,coins,649,0.2566
228,48,total,0,0
228,49,coins,638,0.2389
228,49,total,380,0.1423
228,53,coins,155,0.0541
228,53,total,879,0.3067
228,54,coins,950,0.331
228,54,total,414,0.1443
228,57,coins,518,0.1913
228,57,total,411,0.1518
228,59,coins,400,0.1537
228,59,total,1075,0.413
228,64,coins,379,0.1408
228,64,total,388,0.1441
228,66,coins,573,0.2249
228,66,total,205,0.0805
228,67,coins,147,0.0608
228,67,total,694,0.2873
228,68,coins,0,0
228,68,total,263,0.1047
228,69,coins,713,0.2724
228,69,total,488,0.1865
228,70,coins,275,0.0961
228,70,total,625,0.2185
228,71,coins,1410,0.5495
228,71,total,0,0
228,74,coins,1319,0.4574
228,74,total,0,0
228,75,coins,444,0.1714
228,75,total,252,0.0973
228,78,coins,99,0.0365
228,78,total,228,0.084
228,79,coins,805,0.2846
228,79,total,0,0
228,83,coins,371,0.1459
228,83,total,243,0.0956
228,86,coins,1005,0.3963
228,86,total,130,0.0513
228,87,coins,1343,0.5103
228,87,total,0,0
228,88,coins,0,0
228,88,total,545,0.2108
228,90,coins,0,0
228,90,total,767,0.2885
228,91,coins,450,0.2233
228,91,total,343,0.1702
228,94,coins,788,0.2937
228,94,total,405,0.151
228,95,coins,0,0
228,95,total,547,0.2173
228,96,coins,579,0.2907
228,96,total,655,0.3288
228,98,coins,60,0.0288
228,98,total,579,0.2781
101,1,coins,176,0.059
101,1,total,818,0.2744
101,3,coins,0,0
101,3,total,826,0.2794
101,5,coins,839,0.2713
101,5,total,621,0.2008
101,7,coins,1101,0.3874
101,7,total,633,0.2227
101,8,coins,513,0.1822
101,8,total,834,0.2962
101,10,coins,1074,0.3738
101,10,total,544,0.1893
101,13,coins,212,0.071
101,13,total,1649,0.5522
101,14,coins,487,0.158
101,14,total,702,0.2277
101,15,coins,1009,0.3369
101,15,total,881,0.2942
101,16,coins,1093,0.3761
101,16,total,946,0.3255
101,17,coins,1137,0.3832
101,17,total,1219,0.4109
101,19,coins,1471,0.4872
101,19,total,857,0.2839
101,20,coins,738,0.2514
101,20,total,815,0.2777
101,21,coins,405,0.1428
101,21,total,951,0.3353
101,22,coins,511,0.1693
101,22,total,761,0.2521
101,24,coins,622,0.2174
101,24,total,894,0.3125
101,27,coins,896,0.2969
101,27,total,1290,0.4274
101,28,coins,478,0.1839
101,28,total,973,0.3744
101,29,coins,967,0.317
101,29,total,1110,0.3639
101,30,coins,432,0.1523
101,30,total,741,0.2612
101,31,coins,1444,0.5128
101,31,total,415,0.1474
101,36,coins,517,0.1936
101,36,total,1645,0.6161
101,37,coins,1216,0.4369
101,37,total,885,0.318
101,38,coins,559,0.2079
101,38,total,1272,0.473
101,41,coins,414,0.1521
101,41,total,997,0.3664
101,43,coins,986,0.3554
101,43,total,1061,0.3825
101,45,coins,1786,0.5761
101,45,total,555,0.179
101,47,coins,1328,0.4801
101,47,total,749,0.2708
101,48,coins,554,0.1989
101,48,total,1183,0.4246
101,49,coins,1210,0.385
101,49,total,774,0.2463
101,53,coins,0,0
101,53,total,911,0.3451
101,54,coins,252,0.0857
101,54,total,1880,0.639
101,55,coins,1225,0.4261
101,55,total,676,0.2351
101,56,coins,977,0.325
101,56,total,490,0.163
101,58,coins,2031,0.696
101,58,total,443,0.1518
101,61,coins,746,0.2839
101,61,total,526,0.2002
101,64,coins,1246,0.4337
101,64,total,938,0.3265
101,65,coins,2392,0.7244
101,65,total,588,0.1781
101,68,coins,525,0.2052
101,68,total,666,0.2604
101,71,coins,1137,0.3917
101,71,total,1251,0.4309
101,72,coins,981,0.3403
101,72,total,1214,0.4211
101,73,coins,1343,0.4446
101,73,total,1150,0.3807
101,77,coins,503,0.1781
101,77,total,1642,0.5812
101,78,coins,319,0.1249
101,78,total,1089,0.4264
101,79,coins,203,0.0731
101,79,total,1515,0.5456
101,80,coins,661,0.2365
101,80,total,628,0.2247
101,82,coins,885,0.3438
101,82,total,819,0.3182
101,83,coins,280,0.103
101,83,total,1142,0.42
101,85,coins,733,0.2489
101,85,total,561,0.1905
101,87,coins,1276,0.4506
101,87,total,1072,0.3785
101,88,coins,888,0.3031
101,88,total,914,0.3119
101,89,coins,703,0.2444
101,89,total,865,0.3008
101,90,coins,1737,0.5792
101,90,total,622,0.2074
101,92,coins,874,0.3055
101,92,total,830,0.2901
101,94,coins,972,0.3279
101,94,total,1016,0.3428
101,98,coins,1103,0.3946
101,98,total,756,0.2705
101,100,coins,383,0.146
101,100,total,1341,0.5112
104,1,coins,593,0.2406
104,1,total,578,0.2345
104,2,coins,501,0.2051
104,2,total,434,0.1777
104,3,coins,0,0
104,3,total,1040,0.3985
104,4,coins,46,0.0189
104,4,total,533,0.2184
104,8,coins,781,0.3118
104,8,total,211,0.0842
104,9,coins,0,0
104,9,total,278,0.1102
104,10,coins,0,0
104,10,total,234,0.0959
104,11,coins,0,0
104,11,total,0,0
104,13,coins,0,0
104,13,total,285,0.1154
104,15,coins,0,0
104,15,total,168,0.067
104,16,coins,0,0
104,16,total,0,0
104,19,coins,0,0
104,19,total,0,0
104,21,coins,0,0
104,21,total,224,0.0957
104,23,coins,0,0
104,23,total,193,0.0827
104,24,coins,0,0
104,24,total,296,0.1084
104,25,coins,0,0
104,25,total,203,0.0799
104,27,coins,0,0
104,27,total,114,0.0452
104,31,coins,508,0.2111
104,31,total,220,0.0914
104,32,coins,0,0
104,32,total,412,0.1691
104,33,coins,0,0
104,33,total,1593,0.6189
104,34,coins,0,0
104,34,total,193,0.0727
104,35,coins,259,0.1156
104,35,total,173,0.0772
104,37,coins,0,0
104,37,total,299,0.1183
104,38,coins,0,0
104,38,total,421,0.1549
104,39,coins,0,0
104,39,total,184,0.0815
104,41,coins,0,0
104,41,total,229,0.0857
104,43,coins,0,0
104,43,total,537,0.1934
104,48,coins,0,.
104,48,total,0,.
104,50,coins,0,.
104,50,total,0,.
104,52,coins,0,.
104,52,total,0,.
104,53,coins,0,.
104,53,total,0,.
104,55,coins,0,.
104,55,total,0,.
104,56,coins,0,.
104,56,total,0,.
104,57,coins,0,.
104,57,total,0,.
104,61,coins,0,0
104,61,total,508,0.2085
104,63,coins,0,0
104,63,total,424,0.1791
104,66,coins,0,0
104,66,total,465,0.1836
104,69,coins,0,0
104,69,total,850,0.3713
104,70,coins,0,0
104,70,total,325,0.1596
104,71,coins,0,0
104,71,total,578,0.2866
104,72,coins,0,0
104,72,total,691,0.6568
104,73,coins,0,0
104,73,total,120,0.065
104,74,coins,0,0
104,74,total,415,0.6317
104,77,coins,0,0
104,77,total,451,0.5056
104,86,coins,0,0
104,86,total,604,0.3811
104,87,coins,0,0
104,87,total,371,0.5621
104,88,coins,0,0
104,88,total,424,1
104,89,coins,0,0
104,89,total,468,1
104,91,coins,0,0
104,91,total,145,1
104,92,coins,0,0
104,92,total,453,1
104,96,coins,0,0
104,96,total,693,0.6657
104,97,coins,311,0.1095
104,97,total,181,0.0638
104,98,coins,0,0
104,98,total,523,0.1776
104,99,coins,0,0
104,99,total,377,0.1293
104,100,coins,146,0.0579
104,100,total,201,0.0797
106,2,coins,1117,0.3586
106,2,total,555,0.1782
106,3,coins,121,0.0396
106,3,total,663,0.2172
106,5,coins,873,0.3304
106,5,total,393,0.1488
106,8,coins,492,0.1564
106,8,total,877,0.2789
106,9,coins,668,0.2191
106,9,total,0,0
106,10,coins,2358,0.7064
106,10,total,0,0
106,11,coins,0,0
106,11,total,0,0
106,12,coins,0,0
106,12,total,0,0
106,14,coins,0,0
106,14,total,351,0.138
106,16,coins,848,0.2755
106,16,total,595,0.1933
106,17,coins,903,0.2944
106,17,total,552,0.18
106,18,coins,1015,0.3529
106,18,total,704,0.2448
106,19,coins,786,0.2533
