RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,fractal,half,IA_DWELL_TIME,IA_DWELL_TIME_%
120,14,US,win_fractal.jpg,1,0,0
120,15,CS,win_fractal.jpg,1,3945,1
120,15,US,win_fractal.jpg,1,0,0
120,16,CS,win_fractal.jpg,1,3989,1
120,16,US,win_fractal.jpg,1,0,0
120,17,CS,nowin_fractal.jpg,1,3984,1
120,17,US,nowin_fractal.jpg,1,0,0
120,18,CS,win_fractal.jpg,1,3977,1
120,18,US,win_fractal.jpg,1,0,0
120,19,CS,win_fractal.jpg,1,3388,0.9338
120,19,US,win_fractal.jpg,1,201,0.0554
120,20,CS,nowin_fractal.jpg,1,2360,0.6157
120,20,US,nowin_fractal.jpg,1,115,0.03
120,21,CS,win_fractal.jpg,2,3741,1
120,21,US,win_fractal.jpg,2,0,0
120,22,CS,nowin_fractal.jpg,2,3981,1
120,22,US,nowin_fractal.jpg,2,0,0
120,23,CS,nowin_fractal.jpg,2,2764,0.7153
120,23,US,nowin_fractal.jpg,2,892,0.2308
120,24,CS,win_fractal.jpg,2,3999,1
120,24,US,win_fractal.jpg,2,0,0
120,25,CS,nowin_fractal.jpg,2,541,0.14
120,25,US,nowin_fractal.jpg,2,3324,0.86
120,26,CS,nowin_fractal.jpg,2,0,0
120,26,US,nowin_fractal.jpg,2,0,0
120,27,CS,win_fractal.jpg,2,919,0.2383
120,27,US,win_fractal.jpg,2,2937,0.7617
120,28,CS,win_fractal.jpg,2,2871,0.7438
120,28,US,win_fractal.jpg,2,989,0.2562
120,29,CS,win_fractal.jpg,2,306,0.0867
120,29,US,win_fractal.jpg,2,1251,0.3546
120,30,CS,nowin_fractal.jpg,2,0,0
120,30,US,nowin_fractal.jpg,2,0,0
120,31,CS,nowin_fractal.jpg,2,0,0
120,31,US,nowin_fractal.jpg,2,0,0
120,32,CS,win_fractal.jpg,2,0,0
120,32,US,win_fractal.jpg,2,1628,0.4306
120,33,CS,nowin_fractal.jpg,2,0,0
120,33,US,nowin_fractal.jpg,2,0,0
120,34,CS,nowin_fractal.jpg,2,2458,0.6335
120,34,US,nowin_fractal.jpg,2,1422,0.3665
